yy;mm;dd;5813_2;5817_1;5820;5832;5833;5849_2;5863;5868_1;5870;5880_1;5882_1;5884;5887;5888;5889;5893;5919;5924;5926;5933;5934;5937_2;5941_1;6933;7136;7144;7203_1;14233_1;14437_1
1995;8;15;6;NA;NA;6.2;4.6;0.6;4.4;13.4;0;3.4;8.6;4.8;NA;8.8;12.2;6.8;12.4;12.4;0;0;5;1.6;14.4;8;10;3.8;10;10.4;5.8
1995;8;16;0;NA;NA;0.4;0;0;0;0.2;0;0;0;0;NA;0;0;0;19.2;5.2;0;0;0;0;22.8;0;0;0;0;0;0.2
1995;8;17;1;NA;NA;2.6;1.8;2.4;0;3.2;0.6;0.2;1;2.6;NA;0;0.6;0.2;75.7;2.4;0.6;0;17.6;0.4;0;13.8;1.4;0;0;0;4
1995;8;18;1.8;NA;NA;0;1.2;5.8;1.2;1.2;0.6;0;8.8;1.2;NA;1.4;0.2;0.6;0;0.4;0.6;0;0;0;0;0.4;5.6;0;1.6;4.2;4.8
1995;8;19;1.4;NA;NA;0.8;0;0;1.4;0.8;0;1;3.8;0;NA;1;0;0;0;0.2;0;1;0.2;0.2;0.6;0;0;0;0.4;0;10.6
1995;8;20;0.4;NA;NA;1.2;0;2.6;0;0;0;1.4;0;0;NA;0.2;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0
1995;8;21;0;NA;NA;1;0;0;0;0.6;0;0;0.4;0.2;NA;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;15.2
1995;8;22;0;NA;NA;2.4;1.4;6.4;0;20;0;0.4;0.6;0.6;NA;0;0;6;6.3;1.6;0;13;1.8;28.4;20.4;3.2;0;0;20;8.8;0
1995;8;23;3.6;NA;NA;0;1;2.8;0;0;0;0;0;0;NA;1;0;0.6;0;4.6;0;0.4;0;0;0;0;0;0;0.6;0.4;0
1995;8;24;3.4;NA;NA;0.2;0;4.6;0;0;0;0;3.2;0;NA;8;0;0;0;0;0;0;0;0;0;0;0.4;0;10;6.2;4.8
1995;8;25;0;NA;NA;0.6;0;35.2;0.2;0;0;0;0;0;NA;0;0;0.6;0;0;0;0;0;3;0.6;0;15.6;0;1;0;1.8
1995;8;26;0;0;NA;6.4;0;0;0;4.2;0;6.8;2.4;0;NA;0;0;1.6;22.3;23.8;0;14.8;0;10.6;1.4;8.4;0;0;2;2;1.6
1995;8;27;0;0.6;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.2;0;0;0;0;0.6;0;0;0;0;0;0
1995;8;28;0;1;NA;1.4;0;0;0;5;0;0.8;0;0;NA;0;0;0.8;0;0.8;0;2;0;1.4;0;2;0;0;0.8;0.2;0
1995;8;29;0.2;0;NA;5.6;0;0;0;5.6;0;1.6;4.6;0;NA;0;0;3;0;0.6;2.2;6.6;0;5.6;2;6.8;0;0;0;2;0.6
1995;8;30;0;3.2;NA;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;8;31;0;4;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0
1995;9;1;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
1995;9;2;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;9;3;0;0;NA;0.2;0;0;0;0;0;0.2;0;0;NA;0;0;0;0;0;0;2.4;0;0.2;0;0;0;0;0;0;0
1995;9;4;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4
1995;9;5;0;0;NA;0;0;0;0;0;0.4;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;5.2;0;0;38.4
1995;9;6;0;0;NA;1.8;0;20;0;0;4.2;2.2;0;0;NA;0;0;17.2;3.6;9.2;0.8;0.6;0;0;9.6;0.8;0;5.2;0;0;71.2
1995;9;7;14.6;2.6;NA;4.4;0;0.6;73;7.2;4.8;7.8;1;0;NA;17.4;0;4.6;6.4;8.8;5.2;22.4;0;2.8;6.8;5.6;0;5;3.2;2;20
1995;9;8;178.6;146;NA;24.6;149.2;30.2;188.4;41.6;77.4;10;40.2;152.8;NA;141;47;3.6;25.2;23.6;69.2;1.4;121.2;15.8;17;16.8;89;1.6;110.8;138.2;0
1995;9;9;19;0.2;NA;0.2;0.2;0;0;0;0;0;0.2;0;NA;9;0;0;2.4;0.4;0;0;0;0;0;0;5;0;0;0;0
1995;9;10;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;11.6;0;0.2;0
1995;9;11;0;NA;NA;0;0.2;0;0;0;0;0.4;0;0.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;9;12;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;11.2;0;0.2;0
1995;9;13;36.4;0;NA;19.8;71;3.4;116.8;24.2;20.8;21.2;25.6;42.2;NA;35.4;18.6;32;34.5;6.2;35.4;14.8;83.6;33.6;40;33.2;8.8;0;16.6;43.6;0
1995;9;14;11.6;43.6;NA;40.4;0.4;1;21.8;24.8;1.2;15.8;31.6;1.8;NA;10.2;0.6;38.2;31.3;49.2;0.8;36.4;13.6;65.6;32.4;17;1.4;2.8;36;13.6;0
1995;9;15;4;11.2;NA;5;0;0;1.2;0;0;3.6;2;1.2;NA;3;0;2;32.6;5;0;0.2;0.4;4.2;0;0.8;0.2;8.2;1.4;2.2;0
1995;9;16;0.6;1.6;NA;0;0;0;0;1;0;0;0;0;NA;0.6;0;0;35.2;0;0;0;0;0;0;0.2;0;0;0;0.6;0
1995;9;17;0;1.2;NA;0;0;0;9.8;0;0;0;0;0.2;NA;0.2;0;0;0;0;0;0.2;93.2;0;0;0;0;0;0;0.2;0
1995;9;18;0;0;NA;0;3.2;0;2.4;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0
1995;9;19;40.6;44.2;NA;21;28;6;64.4;14;15.8;9.8;34.2;51.6;NA;47.8;47;19.2;19.7;24;22.6;26.6;52.8;29;22.6;13.8;39.2;9.6;36;37.2;0
1995;9;20;7.6;7.4;NA;39.2;25;0.8;8;81.2;9.2;9.8;24;13.8;NA;0;3.2;5;22.2;8.8;20.2;11.6;11.4;10;5.8;62.8;25;0;75;24.4;0
1995;9;21;13.2;13.2;NA;17.6;0.2;0;30.4;14.2;0;28.8;12.2;0;NA;10.8;0;2.6;33.6;6.6;0;30.4;0;5.8;6.2;3.4;0;17.2;17;15;0
1995;9;22;0;0.2;NA;0;0.6;1;3.6;0;0;7.8;1.4;16;NA;0.4;0;0.2;4.1;0.4;0;0.2;0.6;0.2;0.4;0;0;10;0;0;0
1995;9;23;0;0.6;NA;2.4;0.8;0.4;2.8;3.2;0;0.2;1.4;0;NA;0;0;2.2;0;2.4;0.6;0;0;0.2;5.2;10.8;0.6;1.6;3.2;5.4;0
1995;9;24;0;0;NA;0;0;0.4;0;0;0;0;0;0;NA;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0
1995;9;25;12.8;3.4;NA;0.4;0.2;0.4;3.6;13.8;0;21.2;2;12.8;NA;30.8;0;2.2;0;0.4;0;0;7.4;1.8;1;6.2;0;18.6;13;13;0
1995;9;26;4.4;6.6;NA;1;20.4;0.4;11.6;14.4;0.4;0;3.6;40.8;NA;0.2;23.4;17;5.8;0.4;7;0;29;26.2;20.6;18.2;19;0;0;5.6;0
1995;9;27;0;0;NA;0;0.2;0.2;0;0;0;0;0;0;NA;0;0;0;0;0.6;0;20.2;0;0;0;0;0;4;0;0.2;0
1995;9;28;0;0;NA;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0
1995;9;29;0;0;NA;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1995;9;30;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;1.6;0;0;0;0;0;1.8;0;0;42.6
1995;10;1;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;4.2;0;0.2;0.6
1995;10;2;0;0;NA;0;0.2;0;0.4;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;3;0;0;0
1995;10;3;1.4;1;NA;0;3;0.2;6.8;0;0;0;0;8.6;NA;0;1.8;0;0;0;0;0;1.8;0;0;0;0.2;0;0;0.2;0
1995;10;4;71.4;86.6;NA;7.4;1;2.6;5.8;12.6;1.2;0.3;34.8;1;NA;0.6;0.4;1.6;2.6;0;1.2;0.2;0;1.2;1.2;1.2;2;0;34;59.6;0
1995;10;5;64;61.2;NA;6.2;17.8;1.6;182.4;63.6;2.8;1;50.2;58.8;NA;114;3;21.6;12.5;17;2;31.8;54;40.4;10;75.8;1;0;81;59.6;54.3
1995;10;6;68.2;154.2;NA;61.8;29.8;34.8;63;127.8;35.6;35.4;120.4;24.2;NA;65.4;36;179.8;27.3;149;40.2;3.4;23.8;187.2;122.4;146.2;41.4;45;103;118.6;67.6
1995;10;7;7.4;24;NA;40;8;5.2;19.4;39.8;8.4;28.3;31;13.6;NA;69;8.6;50;6.2;41;5.2;0.8;9.4;55.6;55.6;52.8;12;63.8;81;42.4;6.3
1995;10;8;0;0.2;NA;0;0;0;0;0;0;0;0;0;NA;6.8;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.4;0
1995;10;9;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;10;10;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;10;11;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;10;12;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;10;13;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55
1995;10;14;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.4
1995;10;15;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;10;16;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;10;17;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;10;18;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;10;19;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
1995;10;20;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.4
1995;10;21;0;0;NA;0;0;0;1;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.6
1995;10;22;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3
1995;10;23;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.9
1995;10;24;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;10;25;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4
1995;10;26;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;16
1995;10;27;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;10;28;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0
1995;10;29;0;0;NA;6.4;0;0.2;0.4;0;0;0;0;0;NA;0;0;1;10.5;0;0;0;0;0;0.6;0;0;0;0;0;0
1995;10;30;15.6;26;NA;64.6;1;1.8;1.8;89.4;7.2;82.2;28.6;0.4;NA;20;2.6;68.8;54.2;103.4;16.6;73.2;0.2;53.4;46.4;43.2;0;18;7;32.4;0
1995;10;31;0;0;NA;0;0.2;0.4;0;0.4;0;0;0;0;NA;0;0;0;0;0;0;0;0;5.4;0.2;0.6;0;0;0.2;0;0
1995;11;1;0;0;NA;0.2;0;0;0;0;0;0;0;0;NA;0;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;0
1995;11;2;0;0;NA;1.2;0;0;0;0.4;0;0.8;0;0;NA;0;0;0;0;1.4;0;4;0;0.2;0.8;0;0;0;0;0;0
1995;11;3;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0
1995;11;4;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;11;5;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;11;6;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;11;7;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0
1995;11;8;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;11;9;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;11;10;8.4;NA;NA;9.6;0;0;4.4;3;0;11.8;14.2;0;NA;9.4;0;2.8;0;9.8;0;1.8;0;5;12.4;2.2;0;7;17;7.6;2
1995;11;11;75.8;NA;NA;54.8;0.4;0.4;23.4;66.8;0;47.4;117.8;9.2;NA;73;0;33.2;75.3;40.4;0;19.4;5.2;27.5;30.8;56.6;0;14.6;163;103.4;38.4
1995;11;12;21.6;NA;NA;3.4;12.4;0.4;47.4;10.4;0;0.6;28.6;6.4;NA;14;1.4;0.2;3.4;3.6;0;0.2;21.6;2.5;6.6;5.2;3;1.4;33;33;7.2
1995;11;13;19.2;NA;NA;5.8;23.6;11.2;69.2;18.4;2.6;3.6;11.4;22;NA;12.4;9.8;4.2;2.6;6.6;1.4;1.8;35.8;11;4;13;20.4;4.2;28;8.6;5
1995;11;14;0.8;NA;NA;2.2;20.2;23;13;0.2;31;1.6;2.2;19.8;NA;0.8;25.4;1;0;0.8;19.6;0.8;22.2;1.2;0.6;0;36;0;2;0.2;7.4
1995;11;15;0;NA;NA;0;0.2;0;0;0;0;0;0;0;NA;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
1995;11;16;39;NA;NA;28.8;2.6;10;120.6;90.2;178.4;15.6;35.6;22.4;NA;97;40.4;21.2;36.2;26.8;73.8;8;10.2;115.4;54;90.8;5.4;0;77;53;36.2
1995;11;17;53.2;NA;NA;27.8;0.2;19.2;43.6;122;10;4.2;30.2;1.6;NA;28.8;0;28;29.7;55.4;29;12.2;1.4;26;36.2;51.6;0.2;0;124;54.6;47.6
1995;11;18;0;NA;NA;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0;0.2;0;0;0;0;0;0;0;60.4;0;0;0
1995;11;19;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0
1995;11;20;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0
1995;11;21;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;11;22;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;11;23;0;NA;NA;0;0;1.2;0;0;0.8;0;0;0;NA;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0
1995;11;24;0;NA;NA;0;0;0.8;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;11;25;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;11;26;6.4;NA;NA;3.6;1.6;0;1.2;3.6;0.4;5.2;6.6;1.4;NA;5;0.4;4.6;6.4;0.4;0.2;3.8;2.2;6.2;5.6;2.8;2;21;0;5.4;4.2
1995;11;27;44.2;NA;NA;10.8;7.6;3.6;63.2;6;0.6;10.4;27.4;12.8;NA;37;2.4;19.8;17.3;13.4;0.8;7.6;17.2;33.6;22.2;25;6;0;40;26.6;8.8
1995;11;28;28.2;NA;NA;15.8;11.2;20.2;61.8;17;20.4;0;30.2;16;NA;22.6;7.8;14.2;12.2;13;20.2;14.6;17;37.2;18.6;26.2;21.2;17.6;37;29.4;14.2
1995;11;29;0;NA;NA;0.4;0.2;1.8;0;5.6;0;1;0;0;NA;0;0;0.2;0;0.8;0;3.4;0;9.6;1.6;0.6;0;0;0;0;0
1995;11;30;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.2;0;0.2;0;0;0;0;0.2;0;0;0;0
1995;12;1;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;2;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;3;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;4;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;5;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;6;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;7;0;NA;NA;0;0;0;0;0;2.6;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;8;1.2;NA;NA;0;2.8;21;3;0;0;0;0;3;NA;0.2;2.2;0;0;0;3.6;0;3;0;0;0;5.2;0;0;0;0
1995;12;9;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;10;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;11;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;12;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;13;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0
1995;12;14;0.6;NA;NA;0.2;0.4;0;0;0;0;2.6;0;0;NA;0.4;0;0;0;0.6;0;0.4;0;0;0;0;0;0;0;0.2;7.8
1995;12;15;5.2;NA;NA;11.6;21.8;28;4.2;0;33;2.8;0.4;2.8;NA;0.8;7.2;4.2;16.3;4.4;15.6;6;10.8;7;0.4;1.8;13.2;3;16;4.2;4.6
1995;12;16;24.2;NA;NA;44;27.4;28.8;41.4;10.4;5.2;18.4;14.2;18.8;NA;2.6;10.6;13.6;57.5;36.6;3;31.4;26.2;61.8;28.4;12.8;51;10.4;19;21.8;10.8
1995;12;17;8.2;NA;NA;0;12.6;37.6;7.8;0.6;7;0.4;21.8;18.8;NA;4.6;7.6;1.2;0;0;7;0;17.8;0.4;0;0.6;35;0;0;1.6;0.8
1995;12;18;0.4;NA;NA;1.2;0.2;2.2;0.6;0.8;1.8;6.4;11.2;1;NA;0;0;0.2;7.2;0.4;2.4;1.6;0.6;0;0.6;0.4;1;0;2;0;1
1995;12;19;0;NA;NA;1.2;0;0;0;0;0;5.2;0;0;NA;0;0;0;5.4;1;0;4.4;0;0;0.2;0;0;0;0;0;0
1995;12;20;0;NA;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;12;21;0;NA;NA;0.4;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
1995;12;22;1.2;NA;NA;1.4;0.2;0;4.2;1.2;0;1.4;0.4;0.4;NA;0.4;0;1.2;4.6;0.4;0;1.2;0;0;2.8;0;0;0;1;0.2;0.2
1995;12;23;115.8;NA;NA;51.6;39.8;30.8;105.6;138.6;25.4;25.2;67.2;26.6;NA;84.4;23.4;37.2;75.3;71;22.6;53.4;36.2;112.8;83;78.2;23.6;47.6;140;94.8;67
1995;12;24;0.4;NA;NA;3.6;0;0;1;13.2;0;0;6.6;0;NA;1.2;0;0;3.4;13.8;0.2;8.2;0;10.8;2;10.6;0;3.2;23;10;6.6
1995;12;25;0;NA;NA;0;0;0;0;1.6;0;0;0;0;NA;0;2.6;0.2;0;0;0;0;0;1.4;1;3.2;0;0.6;4;0;0
1995;12;26;0;NA;NA;0;0;0;0;7.4;0;26.7;0;0;NA;0;0;14;45.7;11.6;0;59;0;8.6;16.8;2.2;0;0;5;0;0.2
1995;12;27;7;NA;NA;32;0.4;5.6;3.2;50;1.8;16.9;20.4;1;NA;3.4;0.6;30.4;64.5;65.6;3.8;0;0;107.4;77;50;4.4;0;51;18;19.4
1995;12;28;0;NA;NA;7.8;0;1.4;0;0;1.8;1.7;0;0;NA;0;0;1.2;6.2;4.2;1.2;1.8;0;1.8;0.8;0;3.8;0;0;0;0.2
1995;12;29;0;NA;NA;2.2;0;5.6;0;0;0;1.5;0;0;NA;0;0;0.2;4.2;1;4;1.6;0;0;0;0;0;0;0;0.2;0.4
1995;12;30;0;NA;NA;1.4;0;0;0;0.4;1;0.8;0;0;NA;0;5.8;11.6;0;0.2;9;1.2;0;1;1.4;0;0.6;0;0;0;0
1995;12;31;26.2;NA;NA;51.4;13.8;14.8;0;24.2;26.6;52.3;0;3.4;NA;7;6.8;26.2;98.3;46;31.6;53.4;4.4;32;45.8;35;24.8;0;17.4;29.6;25.2
1996;1;1;10.4;23.6;NA;6;3.2;11.2;22.8;5.2;1;0;0;0;12.6;14;0;0;4.3;0;0;7.8;2.4;2.4;6.2;0.2;NA;39.2;20;1.4;5.4
1996;1;2;0;6;NA;0;0;0;0;0;0;0;13;0;0.2;0;0;0;0;0;0;0.4;0;0;0;0;NA;42;10.4;0;0
1996;1;3;0;NA;NA;0;0;0;0;0;0;0;11.8;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;NA;1.4;0;0;0
1996;1;4;0;NA;NA;0;0;0;0;0;0;0;3.4;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;NA;0.8;0;0;0
1996;1;5;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0.2;0;0;0;0.2;NA;3.6;0;0;0
1996;1;6;23.2;NA;NA;34.2;55.6;18;0;18.4;49.2;40;0;0;2.8;14;22.6;25.2;85.2;29.4;39.4;47.6;14.2;33.2;41.4;23.8;NA;0;43;24.6;18
1996;1;7;24.6;40.4;NA;32;9.2;16.4;1;33.4;10.2;26;8.2;0;27.8;11;11.2;21.4;56.3;34.4;14.2;23.2;8.8;39.8;36.4;29.4;NA;26.6;54;22.6;39.1
1996;1;8;11;40.8;NA;40.8;4;13.2;26;21;7.4;33.2;12.6;52;21.8;9;1.6;19.6;49.7;53;3.2;43;7.6;27.6;28.2;26.6;NA;3.4;31;16;16.9
1996;1;9;0;0;NA;0;0;2.8;1.8;0;0;0;19.6;0;0;0;0;0;0;0.2;0;0.4;0;0;0.2;0.2;NA;5.4;0;0;0
1996;1;10;6;7.6;NA;0.4;14.6;13;28.2;0;12.6;0;22.6;5;24.2;5.4;6.8;0;0;0.8;4.2;0;22.4;0;0.4;0.2;NA;6.6;6;9.6;3.1
1996;1;11;108;160.6;NA;50.8;28.8;26;78.6;75.6;11.8;16.4;129.8;21.4;97;81.4;13.8;32;37.6;44.4;16.6;3.4;45.2;156.2;62;84.6;NA;0;215;159.2;70.2
1996;1;12;16.8;49.4;NA;2.4;18.2;43;124.4;2;1.2;0.2;14.6;3.6;118;7.6;4.6;0.8;0;1;9.2;0.4;12.6;2.6;2;2;NA;0;6;8.6;3.9
1996;1;13;20.4;21.2;NA;6.4;9.6;7.2;55.6;9;0.8;0.2;14.6;5.8;51.6;13.2;2.4;4;4.2;4;1.8;0.8;17;17.2;8;10.8;NA;0;27;18.8;6.9
1996;1;14;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0.2;0;NA;0;0;0;0
1996;1;15;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.2;0.2;NA;0;0;0;0
1996;1;16;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0
1996;1;17;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;NA;0;0;0;0
1996;1;18;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;NA;0;0;0;0
1996;1;19;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;0
1996;1;20;1.8;1.4;NA;0;0;0;0;0;0;0;0.4;0;0;0.2;0;0;0;0.2;0;0;0;0;0.2;0.4;NA;0;1.4;0.6;0.2
1996;1;21;5.6;2;NA;0;0.8;7;0;0.2;1.4;0;0.6;0.8;15.2;0;3;0;6.8;0.4;2.8;0;0.4;0;0.4;0.6;NA;0;4;1.2;1.8
1996;1;22;9.6;7.2;NA;2;0.8;3.6;54;0.8;0.6;0.4;2.6;1.2;11.2;2.6;0.4;2.8;4.6;0;2.2;0.8;1.6;2.4;1.6;3.4;NA;5;5;1.4;1.3
1996;1;23;37.2;42.4;NA;21.4;9.2;5.2;3;11.4;0;7.4;4;9.4;28;8.2;0.6;15;20.5;21.4;0;10.8;21;35;25.4;21.8;NA;32.8;42;28.6;15.9
1996;1;24;50.6;108.4;NA;98;32.8;17.4;3;43;22.4;58;32.8;30.6;15.4;25.8;21.6;65;172.6;88;23.4;48.6;68.4;139;101;76;NA;53.8;129;93.8;52.6
1996;1;25;46.8;13.4;NA;29.6;7;6.4;1;11.4;10.4;24.8;9.6;6.2;72.6;5;6;26;29.3;25;12.2;13.4;5.8;35;26;13;NA;20;25;7.8;15.5
1996;1;26;28.4;46.4;NA;35.2;7.4;4.8;6.2;33.6;8;15.2;33.4;9.6;80;13.4;8;43;45.2;26.6;11;20.4;13;70.6;42;37.6;NA;18;54;40.8;35.8
1996;1;27;1.6;5.2;NA;12;0;4.8;0.6;10.4;0.4;9.4;8.4;0;28.2;0;0;6;2.5;12.4;0.2;2.6;0;8.2;6;15.2;NA;22.2;21;5.6;10.4
