yy;mm;dd;aeronautica_6827;aeronautica_6828;aeronautica_6856;aeronautica_6869;aeronautica_6874;aeronautica_6881;aeronautica_6883;aeronautica_6891;aeronautica_6919;aeronautica_6923;calabria_146;calabria_7;calabria_34;calabria_127;calabria_140;calabria_191;calabria_196;calabria_212;calabria_213;calabria_246;calabria_294;calabria_386;sicilia_11806;sicilia_11807;sicilia_11839;sicilia_11842;sicilia_11843;sicilia_11857;sicilia_11864;sicilia_11876;sicilia_11888;sicilia_11933;sicilia_13881;aeronautica_6812
1996;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;NA;0;0.1
1996;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;9;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;11;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;12;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;1.6;0;0;2.8;0;0;0;0;0;3;0;0;0;NA;0;0
1996;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.8;0;0;0;NA;0;0
1996;7;14;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0.8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;18;0;0;0;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;19;0;3.6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;5;0;0;4.8;0;0;0;NA;0;0.4
1996;7;20;4.4;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0;0;2.6;0;0;0;0;0;0;NA;0;0
1996;7;21;0;0.2;0;1.2;0;16;0;22;0;3;0;0;22.4;0;2;7.3;0;23.1;1.8;4.2;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;22;0;8;0;0;0;0;0;0;0;0;3.5;1.4;0;0;5.4;0;5.9;14.2;1.4;0;6;8.3;0;0;0;0;0;0;0;11.2;23.2;NA;0;0
1996;7;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60.6;0;0;NA;0;0
1996;7;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;7;30;0.8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;2.6
1996;7;31;20.8;0;0;2.6;0;5.6;0.1;5.9;0;0;0;2.6;1.2;0;2.8;9.7;0;0;5;3.2;0;0;0;0;0;0;0;2.8;0;0;0;NA;0;0
1996;8;1;0;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0.8;2.6;6.9;7;0;0;0;0;0.6;0;0;0;0;27.6;0;1;1.4;NA;0;0
1996;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;8;0;3.6;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;11
1996;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1.2;0;0;0;0;0;NA;0;4.8
1996;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;NA;0;0
1996;8;12;25.2;0;0.4;0;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;1.6
1996;8;13;0;0;0;12;0;0;0;0;0;0;0;27.2;0;0;10;0;0;0;0.6;0.4;0;0;0;0;0;0;0;0;0.2;0;0;NA;0;0
1996;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;15;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;1.4
1996;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;18;0;0;0;0;0;0;0;19.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;1.4;20.2;NA;0;0
1996;8;19;0;1.6;0;0;0;1.2;0;0;0;0;0;8.8;5;0;36.2;0;0;0;8.8;0;0;0;0;0;1;13.2;0;0;6.6;82.6;31.6;NA;0;11.6
1996;8;20;0;0;0;0.2;0;24.4;0;0;0;0;3.1;0;0;20;1.2;0;0;2;0;12.2;0;6.3;0;0;0;0;0;0;10;0;0;NA;0;0
1996;8;21;0;0;0;0;0;0;0.1;0;12.7;16.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;22;39.8;0.4;0.1;0;15.4;10.8;11;0.1;0;0;3.2;2.4;3;0;2.4;3.8;0;3.8;7.2;15;8;1.1;16.2;2.2;2.6;1.2;0;5;0;3.4;0.2;NA;18;10.1
1996;8;23;0;7.2;0;4.6;0;18.6;0;0;0;0;0;0.2;1.6;0;0;0;0.9;0;0;2.4;0;0;0;0;0;0;0;1.4;0;0;0;NA;0;4.8
1996;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;0;1.2;0;0;0;0;0;0.2;0;0;0;NA;0;0
1996;8;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;26;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;27;0;0;0;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;8;28;2.8;0.4;0;0;0;0;8.4;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;NA;0.8;3.2
1996;8;29;0;0;40.5;0;0;0.8;1.2;0.2;0;0;0;0;5.6;0;0;0;0;0;2.6;0.8;0;0;6.6;0.2;0;0;0;2.2;2.6;1.2;0.4;NA;2.4;0
1996;8;30;0;0;1.6;6.4;0;0;0;0;0;0;0;6;0;8;0;0;0;0;0;0;0;3.6;0;0;0;0;0;0.8;0;2.8;0;NA;0;0
1996;8;31;0;12;0;0;2.8;0.4;32.6;0.2;0;0;0;0;0;0;0;0;0.1;0;0.6;0.2;0;11.3;0;0;2;0;0;0;0;13.4;0.6;NA;0;3.6
1996;9;1;0;1;0;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.2;10;0;0.6;0.6;15.2;0;1.2;0;NA;0;1.2
1996;9;2;3.9;9.4;0;0.6;3.6;0;0.2;0;0.8;0.8;0;2.4;0.2;0;1.8;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;14
1996;9;3;0;3.4;7.4;24.8;0.6;1;4.8;0;0;0.1;20;2;0;0;0.4;0.2;0;0;1;0.6;2;0;0;2.8;0;0;0;2.6;0;0;0;NA;0;37
1996;9;4;3;12.8;0;10.6;0;3;5;2.8;0;0;2;19.8;43.6;0;13;3;1.1;5;5.8;5.6;4;12.3;NA;4.8;8;6.6;0;1.6;0;13.6;0;NA;22.2;7.5
1996;9;5;0;6.2;4.8;5;1.2;4.6;0;0;0;0;0;0;0;0;0;4;1.9;0;0.8;12.2;0;6.3;NA;0;0;0;0;2.6;0;0;0;NA;0;1.2
1996;9;6;0.8;0.4;0.1;18.6;0.6;14.4;0;0;0.8;0;2;12.4;9.6;0;1.8;6;6.2;0.4;0.6;13.2;0;0;NA;0;0;0;0;14.4;0;0;0;NA;0;4.5
1996;9;7;3.2;7.6;3.8;3.6;0;5;0;0;0;0;1.8;14.8;9.8;0;9.4;13;2.1;0;9.4;10.8;0;7.4;NA;0;0;0;0;1.2;3.8;0;0;NA;0;0.7
1996;9;8;0;0.4;0;0.2;0;0;0;0;0;0.2;0;0;0.2;18;0;0;8.3;9;1.2;0;1;10;NA;0;0;0;0;9.8;0;0.4;0;NA;0;1.2
1996;9;9;0;0;0;0;0;0;0;0;0.4;0.1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;NA;0;0
1996;9;10;0;0;0;0;5.4;4.2;15.3;0.8;0;0.1;0;3.4;0;0;17.6;0.2;0.1;4.2;4.4;0.4;0;0;4;3.2;0;0;0.6;0;0.4;0;0;NA;9.6;0
1996;9;11;0;0;0;0;0.2;0.2;0;0.2;0;0.1;0;0;1.2;0;0.4;1;0.6;0;0;0.6;0;0.2;0.2;0;0;0;0.2;0.2;0.6;3.6;7;NA;0;0
1996;9;12;0;6.2;8.8;0;0;0;0;0;1.4;2.6;8;0;0;18;2.2;0.5;0.1;0;0;1.6;0;0;0.6;0;0;0;0;0;0;0;0.8;NA;0;15.4
1996;9;13;10;2.2;0.4;0;0;0;0;0;0.4;0.1;1.8;23.2;15.8;0;0.4;0;3.9;0;0;0;5;0;0;0;0;0;0;0;1;0;0;NA;0;18.2
1996;9;14;0;2.2;0;0;0;0;0;0;0;0;0;4.6;1.8;0;0;0;0;0;0;0;0;8.8;0;0;0;0;0;0;0;0;0;NA;0;1.6
1996;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;9;16;0;0;1;7.8;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;9;17;0;2.2;0.2;0;0;0;0;0;0.4;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;9;18;28.4;66.5;6.1;34.6;44.4;9;21.4;3;47.4;13;0;16.2;17;0;10;8.5;0;0;25.8;15;0;0;2.2;0;18;0.8;1;0;0;0;0;NA;2;10.4
1996;9;19;2.8;0.1;0.2;2.2;0.8;0;0.2;0;38.6;18.6;2;12.8;18.8;0;6;0.2;3.9;10.3;0;0;7;18.3;28.8;34.2;0;3.6;5.6;8.2;9.2;13.2;12.4;NA;6.2;0
1996;9;20;27.6;0.4;10;0;0.4;1.2;0;6.6;0.4;0;0;4.2;21.6;0;1.8;0;0;0;0.8;0.6;0;0.3;2.2;9.6;11;11.2;7;10.4;12.8;7.4;8.2;NA;0;6.6
1996;9;21;1.6;8.2;0;0;2;0;0.3;0;2.2;1.4;0;0.2;13.4;0;0;0;0;0;0;0;0;1.1;0;0;0;0;0;0;0;0;0;NA;0;0
1996;9;22;15.6;5.4;2.6;5;0.6;3.4;0.1;0.1;2.2;3.9;1;7;10.2;0;0.6;6;2.1;1;5;2.8;0;1;0.2;0.6;0;0;0;0.8;0;0.4;0;NA;0.4;10
1996;9;23;2.2;0.2;0.2;0;0;9.8;0.1;0.8;5.2;0.8;0;17.4;20;0;5.4;9;2.8;14;0.4;4.8;0;3.1;0.2;0;2;0;0.2;1.2;0.4;0;0.2;NA;0;0
1996;9;24;5.8;0.2;0.4;0;1.4;0.8;0.1;0;2.6;0.6;1.2;2.8;3.2;0;2.2;1.2;18.2;0;0;2.8;10;1.3;0;0;0;0;0;23.2;0;0;0;NA;0;0
1996;9;25;1;0;0;0.9;39;0;0;0;1;1.8;0;0;9;0;0;0;13.1;0;0;0;15;0;0;0;0;0;0;0;0;0.2;0;NA;0;0
1996;9;26;22.4;2.4;4.6;10.8;19.6;33;2.5;12.1;0;0.6;0;24.8;56.6;0;5.2;6.5;0.1;0;47.6;32.2;0;14.2;0.4;15.4;1;0;0;14.8;0;2;0;NA;0;4.8
1996;9;27;0.2;1.8;12;0;0;11.6;1;0;0;0;0;0;0.2;12;0;0;5.4;18;0.8;1;21;10.8;10.2;6.2;0;2.4;2.2;23.2;1.8;4;9.6;NA;1.4;0
1996;9;28;0;0;0;0;0;7.8;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;NA;0;0
1996;9;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0
1996;9;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;10;2;5.2;1;0;0;0;0;1.6;0;0.2;0.2;0;0.2;4.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;3
1996;10;3;0;0;34.4;36;NA;116.6;4.8;0;8;6;0;48.6;50.6;0;51.4;48;0.1;1;11.4;66.6;6;4.1;7.6;1.6;18;0;0;0.4;0;0;0;NA;9.4;0
1996;10;4;4.4;0;1.4;26.6;10.4;125.2;0.1;29.6;0;0.2;30;31.2;98.2;0;60.4;89;81.6;143.1;11.6;81;45;65.3;25.4;4.6;26;11.8;11;139.4;49.2;60.2;63;NA;5.2;0
1996;10;5;1;12.3;27.2;37.4;4.2;36.6;4.1;3;0;0;50;13;12.6;70;60.6;23.6;41.2;101.6;3.2;12.4;51;69;3.8;2;18;28;10;72;35.4;16.4;26;NA;3.8;14.2
1996;10;6;0;2.6;23.8;22.2;0;2.8;0.1;0;15;8.2;52;0;0.6;85;0;0;23.3;12;0.8;0.2;13;27.1;8.6;0.2;0;0;0;22.4;2.6;5.2;0.6;NA;0.6;0
1996;10;7;1;0.2;0;0;13.4;0;12.7;0;9.4;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;4;0;0;0;0;0;0;NA;0.6;0
1996;10;8;26.4;10.3;64.2;5.2;4.6;60.6;4.2;0.1;7;2.2;18;18;25.2;24;23;6;1.2;20;0.2;32.4;7;16.5;0;37.4;6;12.4;6;50.2;1.4;13.6;1;NA;14.6;12
1996;10;9;5.8;41.8;7.6;6.8;26;2;5.8;1.4;0.2;0.1;0;0.2;4.8;38;0;0;65.3;0;43.4;1;0;6.2;0;4.4;7.6;10;14.8;0;1.6;0;0;NA;2.6;0
1996;10;10;0;16.8;0.6;1.6;0;11.5;1;1.4;0;0;0;0.8;3.8;16;2.6;1;1.3;55;29.4;13.8;3;0;0;26.8;0;3.2;0.2;97.2;13;12.4;5.4;NA;3.6;0
1996;10;11;0;0;6.8;0;2.6;0.4;0;9;0;0.1;0;1.6;1.2;0;8;15;37.9;1.8;1.4;2.2;2;0.1;0;0;0;0;0;0.8;0;0;0.2;NA;0;0
1996;10;12;6.6;0;0;0;0.6;0;0.1;9;0;0;0;10;3;0;1.8;6.5;27.5;24.7;14.2;4.6;4;6.3;0;0;0;0;0;8.6;0;15.6;4.2;NA;0;0
1996;10;13;0;0;0;0;0;0;0;0.1;14.8;2.8;0;0;0;0;0;0;4.5;0;0.2;1;0;0.5;0;0;0;0.6;0.2;0;0;0.6;5.4;NA;0;0
1996;10;14;15;0.2;0.1;0;0;0;0;0.1;0.1;0.1;7;0.2;0;0;1.2;6.2;2.1;0.5;1.6;0;0;0;2.2;0;0;0;0;0;0;0.2;0.6;NA;0;0.4
1996;10;15;20.6;3;0.1;0;6.8;0.2;4.2;1.8;0.5;0.9;2;4.6;0.6;0;3.2;2.3;0.6;0;0.8;0.4;0;0.1;0;1.6;17;0;0.2;0;0.4;0.6;0.2;NA;0.4;4.4
1996;10;16;20.8;0;0.2;0.4;8.2;0;14.3;0;2.4;1.4;0;3.8;7.8;0;0;0;4.8;0;0.2;0.6;0;0.5;0;0.2;0;6.6;4.4;4.4;1.2;1;1.6;NA;17;0
1996;10;17;6.4;0;0;1.6;3.6;0.1;14.8;3.6;0.2;0.1;0;3.8;9.2;12;0;0;0;0.5;0;0.2;23;0.2;25.2;20.6;0;3;0.8;20;0;4.2;0;NA;32.4;0
1996;10;18;3.4;0;0;0;0;0;0;0;0.1;0.1;0;11.6;15.4;0;4.4;0.3;0;0;0;0;14;0.2;5.8;0;0;0.6;0.6;7.2;0;1.4;0.4;NA;0.4;3.4
1996;10;19;0;0;0;0;0;0.8;0;0;0;0;0;5.4;5.2;10;5;3;0;0;0;0.6;21;5.1;0;0;0;0;0;0;0;0;0;NA;0;0
1996;10;20;0;6.6;1.2;0;0;13.4;0;0.8;0;0;0;1.2;0.2;18;10.4;10.2;11.4;5.3;7.6;15;15;0;0.4;0;0;0;0;24.2;0;5.4;2;NA;0;1.4
1996;10;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;1.9;0;0;0;0;0;0;0;0;0;NA;0;0
1996;10;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;10;23;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;2.8;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;10;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;10;25;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;10;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;10;27;0;0;0;0;0;1;0.2;0.1;6.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0.2;0;NA;0.2;0
1996;10;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.6;NA;0.2;0
1996;10;29;2.8;0;0;0;0;0;0;0;0;0;0;4.2;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;10;30;1;0;0.4;0.2;0;0;0;0;0;0;0;4.6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;14.4
1996;10;31;0;0;0;0;0;0.1;4;0;0;0;0;0.6;0.2;0;2.4;0;0.3;0;7.2;0;2;0;0;0;0;0;0;4.8;0;0;0;NA;0;0
1996;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0.4;0;0;2.8;NA;0;0
1996;11;2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;1.2;0;0.2;1.4;NA;0;0
1996;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;NA;0;0
1996;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;0
1996;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;NA;0;0
1996;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;11;8;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;11;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0.3;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0.3;17.8;0;0;0;0;0;0;0;1.2;0;0;0;0;NA;0;0
1996;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0.2;1.8;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;0
1996;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;NA;0;0
1996;11;16;0.4;0;0.2;0;0;0;0;0.4;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;11;17;1.8;0;0;0;0.5;0;0.1;0;11.2;7.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
1996;11;18;14.6;3.6;30;1.4;5.2;2.4;6.6;0.1;4.6;8.2;0;5;4.2;0;0.4;2.4;0;0;1.2;0;0;0;6.6;11.4;0;0;0.4;0;0;0;0;NA;0.8;4.4
1996;11;19;22;2.8;0.4;1.6;13.6;20;1.1;3.4;8.2;5;2;23;86.4;0;29.8;0;0;0;2.4;10.4;0;7.6;2.2;19.2;2.6;3.4;2.2;4.6;3.4;5.2;0;NA;2;2.8
1996;11;20;6.4;3.2;0.4;0;7.6;3.6;2.5;0;15;6.2;8;9.4;45.2;6;6.2;4.5;7.3;1.7;0;0.2;21;21.2;2.6;0.2;0;2;1.2;1.2;0;1;0.8;NA;0.4;1.6
1996;11;21;2.4;0;0.1;1.4;0;3.9;1.6;0;4.3;1.1;0;10.8;47.2;8;6.4;0;1.8;0;0;8.6;4;8.7;7.2;2.4;2.6;1;2;4.4;0.2;0.4;0;NA;4.6;0
1996;11;22;0.8;3;0.1;0;0;0;0.2;0;0.9;0.5;0;17.4;42.8;0;10;0;5.8;0;0;0;13;4.3;1.4;1.6;0;1.8;2.2;0;0.6;0.2;0;NA;1.2;0
1996;11;23;25;1.8;0.1;1.6;0;0.6;0.2;0;0.4;0.2;0;15.2;11.2;18;4.2;0;0;0;0;0.8;5;12;0.6;0;0;19.6;0;0;48.4;0;0;NA;0;2.2
1996;11;24;0;3.6;0.8;2.8;1.2;4.4;0.2;0;0;0;0;15.2;43.2;0;4.4;0;0;0;0;1;2;3.8;4.2;0.2;0;2.2;0;9.8;0.2;0;0;NA;0;3.6
1996;11;25;7.2;0;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;8.5;2.4;0;0.4;0;0;0.2;0;0;0;0;0.4;5.6;0;0.6;0;NA;0;0
1996;11;26;42.8;18.8;4.4;2.4;15.8;28.8;11;6.4;6.9;7.6;2;28.8;91.6;0;18.8;7;0;0;7.4;19.2;0;6;12.2;4.4;5;1.6;0.8;2;0;4;0;NA;3.2;7.4
1996;11;27;0;0.6;0;1.8;0;13;0.2;0.7;0;0;12;8.2;9.6;14;1;0;26.3;13;11.6;9.6;26;16.4;9.4;9;0;15.6;19.2;42.4;11;20.6;5;NA;7.4;9.6
1996;11;28;11.4;0.8;3;0;2.2;4.6;0.2;0.2;4.6;3;0;8.2;70.2;0;3.6;0;10.1;17;0.6;1.4;0;0;0.2;0;2;0.2;0;0.4;0;0.4;0;NA;0;22.6
1996;11;29;3.8;0;3;0.2;3.6;0;8.6;0;0.3;0.2;2;1.8;10.6;6;10;19.7;1.1;0;0;0;0;19.4;4;2.6;0;0;0;0.8;1.4;3.2;0.2;NA;0.6;0.1
