yy;mm;dd;14158_1;14246_1;14271;9573;9317;14444;9068;9101;9167;9177;9191;9192;9230;9244;9287;9289;9310;9404
2010;10;13;2.2;0.6;1.8;0.6;0.2;0.8;2.4;3.8;1.8;0;0.6;1;4.2;1.2;3.4;0.4;0.2;3
2010;10;14;0;0;0;0;0;0.4;1.4;1.2;0.6;0;0.8;1;3.4;0.8;1.2;0.6;0.6;0.6
2010;10;15;0;0;7.8;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2010;10;16;2.4;19.8;6;0;6.6;0;0;2.4;0;6;0.2;0;0;2.2;1.4;0;0;0
2010;10;17;35;4.4;17.6;18;10.8;48.2;21;30.6;31.4;90.4;41;48.4;24.4;27.4;24.4;25.8;23.4;15.6
2010;10;18;7.8;0;2.8;9.6;7.8;0.8;7;8.2;5.6;7.6;14.2;13.2;5.4;7.2;8;6;7.8;2.2
2010;10;19;0;0;0;0;0;0;1.4;0.2;0.8;0.2;1;0;0.2;0.4;1.4;0.8;0.2;1.2
2010;10;20;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2
2010;10;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
2010;10;22;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
2010;10;23;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
2010;10;24;0;0.8;0;0;0;0;0;0.6;0;0;3;3.4;0;0;0;0;0;0
2010;10;25;9;6.4;11.6;23.2;1.6;8.8;12;14.4;34.2;1.8;81.4;126;89.8;6.4;10.6;72.8;0.4;13.6
2010;10;26;23.4;1.2;11.2;27;26.8;5.4;33;38.4;27.6;10.4;26.2;36.4;47.4;33.4;23;20.6;0;24
2010;10;27;0.4;0.8;0;7;3.2;1.8;4.6;4.6;2.4;0.8;1;4.4;9;2.2;3;2.6;0;3.2
2010;10;28;0;0.4;0;0;0;0;0;0;0;0;10.8;0;0;0;0.2;0;0;0.2
2010;10;29;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0.2
2010;10;30;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0
2010;10;31;0.6;0;1.2;23.8;0;0.6;15.4;10.6;29.8;0.4;34.6;50;58.6;3.6;1;67.6;1.8;9.4
2010;11;1;3;NA;3.2;45.4;6.8;6.8;23.8;14.2;61.6;7.2;203.6;145.2;178.6;5.2;1.4;125.2;1.4;23
2010;11;2;4.4;NA;2.4;16.6;1.4;3.4;14.8;6.2;25.6;1.6;43.6;39.4;30.8;13.8;9.8;31;3.2;14
2010;11;3;19.4;NA;6.4;21.4;6.2;16.4;29.6;23.8;36;5;24.6;38.2;21.4;26.8;17;21.8;16.4;20.4
2010;11;4;0;1;0.2;1.6;0.2;0.2;2.2;0.4;1.2;0;1.2;1.8;2.2;0.6;1.2;1;0;0.6
2010;11;5;0;0;0;0.2;0.2;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0
2010;11;6;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
2010;11;7;0;2.4;0.2;0.2;0.2;0;0.2;0.2;0;0;2.2;0.6;0;0;0;0;0.2;0
2010;11;8;0.4;2.8;4;11.8;2.8;3.8;0.6;14;15.6;10.4;40.4;48.8;43;0.4;1.8;43.2;5;1.6
2010;11;9;3.8;6.2;5.8;5.2;0.8;1.6;1.4;11;12.8;0;76.2;90.2;49.8;1.8;0.8;34.8;0.2;3.2
2010;11;10;1.4;4;7.8;7.2;14.6;2;3;9.4;13.6;16.2;66.8;70.6;13.8;1.8;6.6;13.2;6.2;5.4
2010;11;11;2.4;0.2;0.2;8.4;1.8;6.2;5.6;7.2;10.8;4;41;32.2;34.8;3;3;32;2.6;7.2
2010;11;12;0;0;0;0;1.4;0.2;0;0;0;0.2;0.2;0;0;0;0.2;0;0;0
2010;11;13;0;0;0;0;0;0;0;0;0;0;2.6;0;0.2;0;0;0;0;0.2
2010;11;14;0;0;0;0;0;0;0.2;0.2;0;0;0.2;0;0;0.4;0;0;0.4;0
2010;11;15;0;0;0;0;0.2;0.6;0;0;0;0;0;0;0;0.4;0.2;0;0.4;0
2010;11;16;11.2;6.8;7.4;13.6;1.8;9.2;9.4;5.6;30.6;0.8;77.4;57.8;72.6;3.4;9.4;53.6;4.8;7.8
2010;11;17;0;16.4;0;0.8;2.4;1.4;0.4;0;1.4;2;4.6;10;2.6;0.4;0.2;1.8;1.4;0.4
2010;11;18;0;0.4;7.4;0;0;0;0;0;0;3.2;0.2;0;0;0;0;0;0;0
2010;11;19;0.6;0;0.4;0.6;8.8;0.2;2.6;8.4;3.2;8.6;19.6;11.6;10.4;3.2;1.2;7.4;1.2;0.8
2010;11;20;0;1.4;1.4;0.4;0;0;0;0.4;0.6;0;20;11.2;2.2;0;0.2;3.2;0;0
2010;11;21;1;10;3;2.6;0.4;0.6;1.2;2.6;3.2;0;54.4;51.2;28.8;0.2;1.2;14.4;1.4;1.4
2010;11;22;5.6;0.8;3;14.6;10.8;15.4;18.6;9.2;21.4;10;61;52.6;45;15;6.4;37.2;4.2;17
2010;11;23;1;0;0;2.4;0.8;0.8;1;3;0.2;0.6;6;6.6;4.8;1.2;3.4;1.4;1.2;2
2010;11;24;2.2;2.2;2.4;0;0;4;1;2.4;0;1;0.2;0;0;1;0;0;0.8;0.2
2010;11;25;0;0;0;0.4;1;0.2;2.2;0.4;0;0;0;0;0;0.2;0.6;0;0.8;1
2010;11;26;1;6.8;1.2;1.2;1.4;7;3.6;10;17.6;1.8;0;32;0.4;3.8;1.6;19.6;1.4;3
2010;11;27;2.6;0;0;7.6;0;2.6;3.2;1.8;2.4;2.8;0;2.6;6.2;1.8;3;1;0.6;2.6
2010;11;28;2.4;19.6;25.2;0.8;1.2;0;0.6;7.8;0;8;0;4.2;3.4;0;0.4;0.2;0.4;0.2
2010;11;29;32;0;0;1.4;36.6;26.6;5.2;34.4;21;17;0;23.4;10.4;0.2;10.8;25.4;24.6;5.2
2010;11;30;0;5.4;6.2;28.8;0;0;12;0;0;0;0;0;18.8;32.4;24.4;0.8;0;22.6
2010;12;1;33.6;10.2;18;29.2;20.8;15.4;9.8;39.2;18;13.6;0;29;22.2;16.6;29.4;32.2;23.4;28.4
2010;12;2;0.4;0.4;5.2;25.6;4.4;3.4;20.6;15.2;13;2.8;2;44.6;70;14;5.6;31.6;5.6;8.6
2010;12;3;1.8;1.2;3;4.2;5.4;1.8;0.2;5.8;8.2;8;0.2;21.8;6.6;0.2;3.6;12;4.2;6.8
2010;12;4;0;0.4;0.2;4;1.2;1.4;3.8;3.8;7.8;0;0;9.4;4;3.2;2.8;13.2;2;4
2010;12;5;0;0.2;0;0;0;0;2;0;0;0.2;0;0;0;0;0;0;0;0
2010;12;6;0.6;0;0.2;5;0.2;0.8;1;2.8;4.8;0;26;21.6;26.8;0.4;0.4;12;0;1.6
2010;12;7;0;0.2;0;1.2;0;0;1.4;10.2;17.2;0;155.4;115.2;74.4;0.6;0;28.4;0.2;0.8
2010;12;8;0;0;0;1.2;0;0;0.4;1.4;14.8;0;89;150.2;20.4;0.2;0;24.4;0;1
2010;12;9;0;0;0;0.6;0;0.2;0;0.6;4.2;0;47;67.8;25.4;0.2;0;26.8;0;0.2
2010;12;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2
2010;12;11;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0
2010;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;12;13;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2
2010;12;14;0;0;0;0;0.2;0.4;0;0.2;0;0.2;0;0;0;0;0.2;0;0;0.2
2010;12;15;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;12;16;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
2010;12;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;12;18;2.2;0;0.2;0.2;0;NA;0;1.4;5;1.4;0;6.2;0;0;0;8.6;0;0
2010;12;19;0;0.2;0;5.6;0.4;0;1.8;0;0;0;0;0;0;2.6;1.4;0;0;1.8
2010;12;20;0;0;0.8;0;1.2;0;0;0;0;0;0;1;2.8;0;0;0.6;0;0
2010;12;21;0;3.8;0.4;0.6;2.4;0;0.8;0;0;1.2;7.6;0;3.2;0.2;1;0;0.2;0.2
2010;12;22;3.4;2;2.2;12.4;0.6;5;8.2;10;19;2.2;105;102.4;76.2;3;4.2;64;2.6;14
2010;12;23;7.6;11.4;8.8;19.2;1;7.6;16.6;19.4;46.2;3.2;106.2;100;87.8;12.2;17;90.2;11;22.6
2010;12;24;7.4;4.4;2.2;25.6;3.6;9.6;15.6;13.4;32.4;2.4;86.8;76;65.2;10.8;10.8;54.6;6.8;20.6
2010;12;25;0.2;4;4.2;0.8;5.2;8.6;0.8;3;1.4;6.2;28.6;33.6;4;1;0.2;7;1.2;0.4
2010;12;26;9.4;0.8;7.8;5;2;3;7.2;7.2;5.2;2.2;0.8;3.8;4.8;8.2;5.2;2.4;2.8;3.2
2010;12;27;4.8;0;0;0;2.6;1;0;9.4;3.8;0.2;0;6.4;0;8.2;9;4.8;8.6;10
2010;12;28;0;0;0;6;0;0.2;9.8;0;0;0;0;0;0;0.8;0.2;0;0;1.4
2010;12;29;0;0;0.2;4;0;0;2;0.8;0;0;0;0;1.6;0;0.2;0;0;0
2010;12;30;0;0;0;6.8;0;0;3.4;0;0;0;2.6;0;3.6;0;0.2;0;0;0
2010;12;31;0;NA;NA;0.2;0;0;0;0;0;0;4.2;0;7;0;0;0;0;0
2011;1;1;0;0;0;0;0;0;0;0;0;0;5.6;0;0.4;0;0;0;0;0
2011;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1;3;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0
2011;1;4;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0.2;0;0;0;0
2011;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1;6;0;0;0.2;0;0;0;0;0;0;0;2.6;1;0;0;0;0.4;0;0
2011;1;7;0;0;0;3;0;0;0;7.2;6.2;0;69.8;109;11.6;0;0.6;19.2;0;2
2011;1;8;0;0;0;1.2;0;0;2.2;2.4;3.6;0;68.6;57.4;12.6;0;0;5.8;0.4;0.8
2011;1;9;0;0.2;0.2;0;0.2;0;0;0.2;0;0;5.2;0.6;0;0;0;0;0;0
2011;1;10;0.8;1.6;0.2;0;0;1.2;0;0;0;0;23.2;6.6;0.4;0.4;0;0;0.4;0
2011;1;11;7;1.4;3.6;9.4;0.8;3.8;9.2;5.6;8.4;0;26.8;25.6;18.2;7.4;6.6;14.8;5.4;10.6
2011;1;12;0;0;0;1.2;0.2;0;0.2;0;0;0;3.2;1.4;2.4;0;0.2;1.8;0.2;0
2011;1;13;0;0;0;0;0;0.4;0;0;0;0;0.2;0;0;0;0.2;0;0;0
2011;1;14;0;0;0.2;0;0.2;0;0;0.4;0;0;0.2;0;0;0;0.2;0;0.2;0.2
2011;1;15;0;0;0.2;0;0;0.4;0;0;0;0;0;0;0;0.4;0.2;0;0.4;0.4
2011;1;16;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0.2;0;0;0.2;0
2011;1;17;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0.4;0
2011;1;18;0.4;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0.2
2011;1;19;0;0.2;0.4;0;0.2;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0.2
2011;1;20;7.2;4;16.2;0;3.8;7.2;1;15;0.6;0.8;1.4;2;0.2;4.2;12.4;0;7.2;3.8
2011;1;21;9.6;0.2;3.6;0;7.8;1.2;0.2;12.6;5.6;0;0;7.4;0;2.2;6;6;5.8;7.6
2011;1;22;0.2;0;0;0;0.2;0;0;5.6;0;0;0;0;0;0.4;6.4;4.2;0.2;4.2
2011;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;1.8;0.2;0;0
2011;1;24;0;0;0;1.4;0;0;8;0;0;0;0;0;3.2;14;1.6;0;0;0
2011;1;25;0;0;0;12.4;0;0;13;0.2;0;0;0;0;5.6;0;0;0;0;0
2011;1;26;0;0;0;13;0;0;2;0;0;0;0;0;2.2;0;0;0;0;0
2011;1;27;0;1;5.4;11.6;0;0;0;0;0;0;1;0;6.4;0;0.2;0;0;0
2011;1;28;2;0;2.4;0;9.2;0.4;0.4;4.2;3.6;0;0;3.2;1;4.8;10.6;1;8.8;7
2011;1;29;1;0;0.8;0;0;0;1.6;7;0.4;0;0;0;0;0;0;0.2;0;0.4
2011;1;30;9.4;6.4;8.6;0;1.4;NA;1.6;13.4;8.2;0.2;0;13;0;1.8;1.6;15.2;0.8;1.4
2011;1;31;15.4;0.6;6.4;0;8.4;NA;0;4.4;2.8;2.6;0;8;0;0;3.4;4.6;0.8;7.2
2011;2;1;0;0;0;5.2;0.2;0;11.4;0;0;0;0.6;0.4;6.6;16;17;0.2;15.6;15.4
2011;2;2;0;0.2;0.2;8;0;0.2;16.8;0;0;0;1.2;0;12.4;8.6;1.8;0;0;0.8
2011;2;3;0;0;0;10.6;0;0.2;1.4;0;0;0;0.2;0;11.2;0;0;0;0;0
2011;2;4;0;0;0;10.6;0;0;0;0.2;0;0;0;0;5.4;0;1.6;0;0;0.2
2011;2;5;0;0;0;7.6;0;0;0;0;0;0;4.4;0;0;0;0;0;0;0
2011;2;6;0;0;0;0;0;0.2;0;0;0;0;11.6;0;0;0;0;0;0;0
2011;2;7;0;0;0;0;0;0;0;0;0;0;10.8;0;0;0;0;0;0;0
2011;2;8;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0.2
2011;2;9;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;2;10;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0.2
2011;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2
2011;2;12;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0
2011;2;13;0;0;0;0;0;0;0;0;0;0;7.6;3.8;0.4;0;0;0.2;0;0.2
2011;2;14;0;0.2;0;0;0;0;0.2;0;0.4;0;27.8;15.8;4.6;0;0;3.8;0;0
2011;2;15;0;0.6;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2011;2;16;3.8;11;2.8;3;2.6;4;0.4;1;3.8;2.6;2.2;22.6;19.4;0.4;0;11.2;1.6;0.2
2011;2;17;7;6.4;4.8;18.2;7.8;13;11.4;9.8;11.4;8.6;0.6;40.2;36.8;5.4;5.2;18.6;4;13.8
2011;2;18;5.8;0;0;12;2.8;2.8;12.4;13.2;8.2;3;2.6;22.4;26;8.8;8.8;13;6.8;8.6
2011;2;19;0;0;0;0.2;0;0;0;0;0;0;5.6;0;0;0.2;0.2;0;0;0.4
2011;2;20;0.2;4;6.8;0;0;0.8;0.2;0;0;0;9.2;0;0.2;0.2;0.2;0;0;0.2
2011;2;21;12.8;3;3.4;9;7.4;7.8;12.4;14.8;6.2;2.4;2;12;4.4;11;16;6.6;13.4;13.8
2011;2;22;0;0;0.2;4.2;0;0.2;0;0;0;0;3.6;0;6;0.2;0.2;0;0.2;0
2011;2;23;0;0;0.2;0;0;0;0;2.4;0;0;1;0;0;0;1.6;0;0;1.2
2011;2;24;0;0;0;2.4;0;0;1.8;0.2;0;0;0.2;0;0.4;0.2;0;0;1.2;0
2011;2;25;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0
2011;2;26;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0
2011;2;27;2.8;3;5.8;0;0;0;0;0.8;2.4;0;7.6;2.6;0;0.6;0.6;2;0.4;0
2011;2;28;10.2;14.2;22.4;1.2;6.4;9.4;3.4;12.2;1.4;1;0;2;2.4;5.4;13.4;1.2;11;11.8
2011;3;1;24.8;0.8;7.2;1.8;16.6;19.6;5.2;28.8;14;10;0;9;0.2;28;28.2;7.8;26.2;16.6
2011;3;2;18.2;9.2;9;0.2;27.8;NA;7.8;25.6;2.4;10.4;0;2;0.2;0;1.6;9.6;0.2;2.8
2011;3;3;11;6.2;17;0;22.4;NA;1;14.2;2.6;4.4;0;2;0;2;6;5.8;1.2;12.8
2011;3;4;2.4;0;10.2;0;8.8;NA;0.6;0;3.6;1.4;0;4.2;0;1.4;11;9;5.6;10
2011;3;5;0;0;0;4.6;0;0;16.8;0;0;0;0.6;0;10.2;24;19;0;19.6;4.2
2011;3;6;0;0;0;19.6;0;0;23.4;0;0;0;12;0;23.4;5.4;0;0;0;0
2011;3;7;0;0;0;36.2;0;0;0;0;0;0;21.4;0;17;0;0;0;0;0
2011;3;8;0;0;0;0;0;0;0;0;0;0;5.4;0;0;0;0;0;0;0
2011;3;9;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0
2011;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2011;3;13;0;9.2;9.6;0;0;0.6;0.2;0.2;1.2;0;1.6;25;4.8;0.2;0;4.4;0;0
2011;3;14;7.2;0.6;2;26.4;3.8;11;16.6;19.6;22;8.8;19.2;74.4;64.2;11;8;38.6;7.2;25
2011;3;15;8;8;13.6;22.6;3.4;2.4;12;11.2;11.6;3.2;46.6;12.4;27.2;9;12.2;17.8;8.8;14.8
2011;3;16;17.6;18.4;8.8;23;13.2;18.4;19;23.6;23.4;14.8;52;44.4;43.6;15.2;18;34.4;17.6;20.8
2011;3;17;3.2;0.8;0.6;8.2;4;4.4;5.2;2.4;4.6;4;28.6;25.4;22.6;4;4.8;11.8;5;8.2
2011;3;18;0;0;0;2.6;0;0;1.2;0.6;0.8;0;20.8;17.6;11.2;0.6;0.4;4.8;0.2;3.4
2011;3;19;0;1.6;0.2;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;20;0;0;0;0;0;0.6;0;0;0;0;0.4;2.4;2.6;0;0;0;0.2;0
2011;3;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;27;0;1.6;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;28;1.8;4;2.2;4;2;1.6;3.2;1.6;4.4;3.6;36;33.8;13.6;2;1.6;9.6;1.8;2.2
2011;3;29;1.4;0;0;8.8;5;2.2;6.6;5.8;13.4;0;3.8;4;13.6;2.8;2.8;18.4;6.2;9.2
2011;3;30;0;0;0;0;0;0;0;0;0;0;3.6;0;0;0;0;0;0;0
2011;3;31;0;0;0;0;0;0;0;0;0;0;1.6;3.6;0;0;0;0;0;0
2011;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;5;0;0;0;2.4;1.2;0;0.2;1.6;0;0.8;0;0;0;1.2;0.8;0;0.8;0
2011;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;12;0;3.8;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;13;0.6;0;0.8;3.2;2.8;0.6;0;5.8;0;2.4;0;0;0;0;0.8;0;1.2;0.2
2011;4;14;0;2.6;4.4;0.2;0;0;0;0;0;0;1.4;2.2;0;0;0;0;0;0
2011;4;15;9.2;0.2;4.2;10.8;2.4;3.8;12;8.6;6.4;0.4;13.4;29;18.8;9.4;9;11.2;8.6;11.2
2011;4;16;0.6;0;0;2.2;0;0.6;2.8;5.6;5.4;0;5.8;1;14.6;3.6;0.2;0.4;0.6;2
2011;4;17;0;0;0;0;0;0;0;0;0;0;11.6;0;0;0;0;0;0;0
2011;4;18;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2011;4;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;23;0;0;0;1;0;0;1.4;0.4;1.6;0;12.6;11.8;3.2;0;0.4;2.8;0;2.6
2011;4;24;0;0;0;0.2;0;0;0.4;0.4;0;0;2.4;1;0;0.2;0.2;0;0;0.2
2011;4;25;0;0;0;0.2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;27;2.6;0;0.6;4.6;2.8;0;2.8;2;0.6;0.8;0.2;1.6;1.2;2.6;2.6;1.4;2.6;3.4
2011;4;28;0;0;0.2;0.2;0;0;0.4;0.8;0;0;0;0;0.2;0;0;0;0;0
2011;4;29;0.2;0.2;0.8;0;0;0.4;0;0.4;0.2;0;0;0;0.6;0.4;0.8;0;0.4;0
2011;4;30;2.2;0;6.2;3.2;0.8;9;4.2;10.6;3.4;0;39.4;6.4;2.4;1.4;13;6.8;2.2;2.8
2011;5;1;7.4;0;0.6;7.4;4.2;0.4;4.4;3;1.2;1.8;0.2;0;7.4;8.2;4;1;6.2;6.6
2011;5;2;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;1.4;0;0
2011;5;3;0;0;0;0;0;0;0;0;17.4;0;0.2;0;0;0;1.4;0;0.6;0
2011;5;4;13.4;16.4;23;4.8;14.4;12.4;2.6;8.8;3.4;17.6;1.4;1;1.2;1.4;10;0.2;6.8;3.6
2011;5;5;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0.4
2011;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;8;0;0.4;1.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2011;5;9;0.4;0;0;0.6;2.2;0.2;0;0.4;0;0;1.2;3.4;0;0;0.2;0;0.2;0
2011;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;14;0;0;0;5.2;0;0;0;1.8;1;0;0;0;2;0;0;9.4;0.8;1.6
2011;5;15;5.2;10.2;21;0.8;0;4.4;6.4;0;4;0.6;33;48.6;5;3.2;4;9.8;0.6;5.2
2011;5;16;15;0;0;16.8;12.8;6.2;12;22.6;15;12.8;11;16.6;24;15;20;9.8;19.2;11.6
2011;5;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;19;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2011;5;20;0;3.6;0;0;0;0;0;0;1.4;0;19.8;5;0;0;0;0;0;0
2011;5;21;0;0;0;0;0;0;0;0;2.2;0;4.8;0;0;0;0;4.2;3;0
2011;5;22;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2011;5;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;24;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0
2011;5;25;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;27;0;0.2;0;0;0;0;0;0;8.2;0;0;0;0;0;0;0.6;0;0
2011;5;28;0;0;0;0.6;1;1.8;0;0.4;1;0.6;6;5.4;0;0;0;0.2;0;0
2011;5;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;31;0;0;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;6;1;1.8;1.4;0;5.4;0;2.4;4.4;7.8;1.4;0;11.4;11.8;5;2;2.4;2.8;1;0.8
2011;6;2;2.4;0;0;5.6;0;0;1.6;22.2;2.2;0;12.2;6.4;0.6;8.8;2.8;5.6;8.6;4.4
2011;6;3;0.2;0;2.2;0;0;0;3;0;15.6;0;25;35.6;0.4;5.2;4.4;17.2;4;0
2011;6;4;0.2;0;0;0.2;0;0;1.6;2.8;3.2;0;16;4.6;0;27.8;11.6;1.6;1.2;0.4
2011;6;5;13.8;0.6;6;0;0;0.2;35.6;22.4;28.6;0;8.4;17.6;23.6;4;3.4;15;12.2;32.4
2011;6;6;17;10.4;3;100.4;0.6;6.2;48.6;0;24.8;0;17;14.6;23.4;23.6;23.6;22;11.2;54.4
2011;6;7;12.2;24.2;13.6;20.6;2.4;10;17;4.6;8.8;6;13.6;13.4;13.8;17.2;14;6.4;23.8;28.4
2011;6;8;9.2;13.8;0.4;16.4;11.8;8.8;21.4;41.8;16.4;8.2;48.4;36.6;7;18.4;10.8;18.2;15.4;19
2011;6;9;0.2;12.8;0;3.6;0.2;9.6;1.6;1;12;0;66.6;67.4;15;2.8;0.8;25.4;0.2;4
2011;6;10;0;7.6;0.2;0;0;0.6;0;0;0;3;0.4;0.6;0;4.2;0;0;0;0
2011;6;11;13;0;8;0.4;0;10.4;5;0;0;1.2;0;0;0;14.6;13.8;0;12.6;0
2011;6;12;3.8;0;0;31;0;0;3.6;2.8;0;0.8;0.2;0.8;0;0.4;0.6;0;0.8;4.8
2011;6;13;0;0;10.4;1;0;0;0;0;1.2;0;4.8;8;4.4;0;0;3.8;0;0
2011;6;14;3.6;0;1.8;1.4;0.6;0;1.6;0.4;17.2;0;0.6;0.2;1.2;7;30.8;3.2;7;3.4
2011;6;15;0;0;0;0.6;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2011;6;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;6;17;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2011;6;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;6;19;0;0;0;0;0;0;0;0.6;0.2;0;3.8;20.6;2.8;0;0;2.4;0;0
