yy;mm;dd;abruzzo_2168;abruzzo_2171;abruzzo_2;abruzzo_1112;abruzzo_1961;abruzzo_2135;aeronautica_6773;aeronautica_6779;aeronautica_6841;lazio_240;lazio_275;lazio_282;lazio_285;lazio_289;marche_101;marche_103;marche_108;marche_110;marche_124;marche_128;marche_142;marche_152;marche_502;toscana_10;toscana_12;toscana_20;toscana_25;toscana_68;toscana_75;toscana_106;toscana_121;toscana_148;toscana_198;toscana_221;toscana_289;toscana_291;toscana_298;toscana_349;toscana_767;toscana_860
1974;10;23;15;8.6000004;2.8;4.8000002;7;11;0.6;0;NA;7.4;1.8;6.4;15;16.2;0.4;0;0;0.8;0.4;3;4.8;0;2.4;2.8;0.4;0;0.2;0;0;3.6;0;0.2;0;0;4;0.8;1;2.6;0;0
1974;10;24;0;0;0;0;1.2;3.5999999;0;0;2.2;0;0;0;2;0.4;0;0;0;0;0;0;0;0;0;0.6;0;0;1.6;0;4.4;0;1.4;0;7;0;0;0;0.2;0.2;2.2;0
1974;10;25;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;2;0;1;0;0;0.2;4;2.4;0;0;0;0;0;0
1974;10;26;0;0;0;0;0;0;0.1;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.4;0;0.4;0;0;0.4;0.2
1974;10;27;0;0;0.80000001;1.8;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0.2;0;0;1;0;0;0;0;0.2;2;0;0;0;0.2;0.2;0;0
1974;10;28;0;0;0;0;0;0.2;0;2;2;0.2;0.8;0;0;1.8;0;0;0;0;0;0;0;0;0;0.2;0;0;0;2.7;0;0;0;0;0;0;0;0;0;0;0;0
1974;10;29;6;6.5999999;12.8;3;1.6;17.6;0.1;3;0.8;0.2;0;28.8;12.3;4.6;7.2;13;14.5;4.4;1;1.6;8.6;31.4;2.8;0;2.6;7.2;6.2;0;2.6;0.4;3.5;2.2;7;2.6;0;4.2;0;0;0;1
1974;10;30;3;5.5999999;4.5999999;3;22;0;0;0;0;0;0;0;0;2.8;1.2;7.5;1.6;11.8;3.6;10;0;1.8;7;7;0.2;0;4.2;0;0.2;0.4;0;0;0;0;0;0;0;0;0;0
1974;10;31;0;11.8;0.2;0;0;0;0.2;0;12;5;13;0.6;8;8.2;0;0;0;0;0;0;0;0.4;0;2.8;0;0;0;0;0;0;0;0.2;0;0;2;7.4;7;0;0;0
1974;11;1;2;4.1999998;0;2;0.60000002;1.4;0;0;0;5.2;2;4;1;4.8;12;21.5;4.6;0.4;0;1.2;0.6;23.799999;4;0.6;6.6;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0
1974;11;2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;0;2.3;1.2;0;1.6;3;0.8;0;1.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1974;11;3;0;1.4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;11;4;0;0;0;0;0;1;11.9;0;1.2;0;0;0;0;3.6;0;0;1.6;0.4;0;0.4;0;0.2;0;0.2;0;0;0;0;0;0;0;0;5.5;0;0;0;0.2;1.6;3.8;0
1974;11;5;0;0.80000001;0;0;0.2;1.8;4.8;23.8;14;7.6;7.8;1.8;20;15;6.6;6.4;1.3;1;0.8;0;1;2;2.2;14.6;5.8;0;12.2;17.2;16.6;9.8;10.3;9.2;10;12.4;6;13.4;4.4;9.6;14;4.8
1974;11;6;13;55.599998;2.5999999;9;4;16.799999;0.2;7;16.6;19;38.2;14.8;20;71.4;28;20.9;22.4;10.4;6;10.8;11.6;9.2;10.3;24.8;30.4;30.5;22.4;15.3;4.8;5.2;20.5;9.8;0;7.8;8.8;22.2;9.8;1.6;0.4;9.2
1974;11;7;16;48;56.400002;27;86.199997;17.200001;0;0.6;14.4;33.7;28;0.8;42;40.2;13;25.700001;31.5;18;31;36.400002;78.599998;25.799999;33;12.8;2.8;0;1;4;0;0.6;0;0;0;8.4;0;0;11.4;0;0;2
1974;11;8;34.700001;12.4;53;77;51;15.6;0;0;0;4.2;0;1.6;3;2.8;9.8;14.4;31.299999;10.6;39;22.6;91;4;11.7;3.6;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0
1974;11;9;0;0.40000001;1.6;1;0.80000001;0;0;0;NA;0;0.2;0;0;0;0;0;1;0.2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1974;11;10;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;11;11;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;3.2;2;0;0;2.6;4;3.2;0;0;0;1.4;10.4;1.6
1974;11;12;0;0;0;0;0;0.2;0;0.2;4.4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0
1974;11;13;0;0;0;0;0;0;0.4;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;10;6.2;0;1;5.4;19;0.2;1.2
1974;11;14;0;0;0;0;0;0;0;2.2;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;2.2;0;0;0;0;0;3;0;10.8;0.2;7.6;0;0.2
1974;11;15;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;2;0.6;6.5;1.8;0;0.4;0;1;0;4.5;11.8;4.6;4.6;0;15.8;0;1.4
1974;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.4;0;0
1974;11;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;6.8;0;0
1974;11;18;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0
1974;11;19;0;0;0;0;0;0;6.2;10.4;0;0;0;0;0;0;6.8;1.8;2;0;0;0;0;1.2;0;0;0.2;13.2;23.6;8.1;13.6;5.2;13.5;7.6;20;57;0;1.6;0;45.2;6.8;2.4
1974;11;20;0;0.40000001;0;0;0;0.40000001;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0.6;0.2;0;7.4;0.2;0;0.6;5.7;0.2;0;0;0;6.5;2.4;0;0;0;0.8;0;0
1974;11;21;0;0;0;0;0;0;11.8;14.8;9.2;0;0.2;0;0;0;0.4;0;0;0;0;0;0;0;1.2;3;0.6;26.4;22.2;6.2;16;8.2;18.7;11.4;31;14.6;9.8;21;8.8;15.2;18.2;23.4
1974;11;22;0.80000001;4.5999999;0;0;1;1.4;0.1;0.2;0;14;3.8;6.8;15;26.7;7;1.4;2.3;0.6;0;0.4;0;4.2;0;5;25.4;0;2.6;10.2;3.6;5.4;0;3;3;9.8;59;14.6;3;2;0.2;6.4
1974;11;23;0;0;0;0;0;0.40000001;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;1.4;0;3.6;0.8;1;0;3;2.2;0;0;0.2;7;0;0
1974;11;24;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.4;0;0
1974;11;25;0;0;0;0;0;0;17.6;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;13;0.4;2;0;5;12;1.2;0;0;3.6;0.4;0
1974;11;26;2;8;0.40000001;0;0;13;0;0;0;1.8;0.2;9.4;1.3;0;12;1.5;2.5;0.2;0;0.4;3;0.8;7;13.8;2;5.1;16.8;6.3;38.8;1.6;11.5;7.4;40;31.8;0.4;3.6;0;7.4;16.2;7
1974;11;27;0;0;0;0;0;0.80000001;13.2;3.8;14.8;0;1.5;0.8;5.5;6;0;0;0;0.2;0;1.2;1.2;0;2;2;2;5.4;7;4.2;8.4;5.8;6.5;5.2;3;1.8;0.6;2.6;0.2;0;19.8;3.8
1974;11;28;0;0.2;0.40000001;0;0;2.4000001;0.6;4.6;0.2;3.2;0.2;1.4;0;4.2;0;0;0;0.4;0;1.8;3.4;0.2;1.6;3.2;2;8.2;3.4;5.7;5;0.4;2.4;0.2;4;2.6;0;0.4;0;1;0;0.2
1974;11;29;0.60000002;3.2;3;1;0.60000002;2.5999999;0;0.2;0;0.2;0.6;0;0;1;4;6.4;3.5;5.6;6.8;2;5.4;3.6;7;5.6;5;0;8.4;1;1;0;8;1.4;0;1.2;0;0.6;0;0;0;0
1974;11;30;0;0;0;0;0;0.60000002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;12;1;0;0;0;0;0;0;0;0.2;11.4;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0
1974;12;2;0;0;0;0;0.80000001;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1974;12;4;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0
1974;12;5;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0
1974;12;6;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;12;7;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0
1974;12;8;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0.2;0;0;0.2;0;0;0;0;0
1974;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1974;12;10;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.4;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;12;11;0;0;0;0;0;0.60000002;5.6;0.5;0;2.6;0.2;0;5;4.6;0;0;0;0;0;0;0;0;0;6.4;0.2;0;4.4;0;7;9.6;6.5;0.8;11;5.6;1;1.6;2.4;4.8;6.6;0
1974;12;12;0;0.2;0;0;0;2.5999999;0;0.8;0;4.8;0.6;5;5;10.4;8;2;7.2;2.6;1.4;1.2;0;0;1;0;2;0;13.8;0;3.4;1.2;3.5;4.6;4;6.8;0;2.8;2.6;1.8;1.4;1.2
1974;12;13;0;0.60000002;1.6;1.4;2.4000001;1.8;NA;0;0.2;0;0;0;0;3.6;0;18.5;13.4;9.6;4;3;2.4;3.4;23;5.8;0;0;1.4;0;0;0;0;0;1;0;0;0;0;0.2;0;0
1974;12;14;7;14.3;6.1999998;9;20;0.2;0;0;0;1;0.8;0;0;0;0;0;0;0.2;0.6;0.4;6.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;12;15;0;2;6.5999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1974;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;12;17;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1974;12;18;0;2.4000001;0;0;0;0.2;1;0;0.2;2;1;0;1.2;3;0;0;0;0;0;0;0;0;0;0;0;0;3.6;0;3.4;0;2;0;5;2.6;0;0;0;3.2;0;0
1974;12;19;0;0;0;0;0;0;0;0.2;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;12;20;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0
1974;12;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
1974;12;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;2;0;0;0;0;0.2;0;0.2
1974;12;23;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1974;12;24;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0
1974;12;25;0;0;0;0;0;0;5.8;1;0;0;0;0;0;0;0.2;0;0;0.4;0;0;0;0.2;0;0;0.4;5.8;2.4;6.1;3.4;4;0;3.4;24;14.8;0.4;0.8;0;14.8;6.6;1.4
1974;12;26;0;0;0;0;0;0;0.8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0.2;0;0;0;0;0;0.2;0.2;0;0.4;0;0
1974;12;27;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;1.2;0;3.2;0.4;0;0.2;2;0;0;0;0;0.6;0.6;0.6
1974;12;28;0;0;0;0.2;0.40000001;0.40000001;0;0.2;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.4;0.2;0;0;0;0;0;0.2;0;0.2;0;0
1974;12;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0.8;0;0;0.4;0
1974;12;30;0;0;0;0;0;0;0;2.2;10.4;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;3.1;1.6;0;0;1.2;3;0;0;0;0;0;0.2;0;0.2;0.6
1974;12;31;7.9000001;5;38.200001;35.599998;47.200001;0.80000001;0;0;0;11.2;14.6;0.2;23;3.8;12.4;15;8.4;8.2;14;9.2;35.200001;6.4;6;7;3;0;1.6;0;0;0.8;5.5;0;0;0;8;15.8;6;0;0;2.6
1975;1;1;3;5.5999999;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0
1975;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;1;7;0;0;0;0;0;0;0.2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;1;8;0;0;0;0;0;0;0.1;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;1;9;0;5.4000001;0.2;0.40000001;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;1;12;0;0;0;0;0;0.80000001;3.4;0.2;0.1;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;0;0;0;0;0;0;0.4;0;0.6;0.4;0
1975;1;13;0;0;0;0;0;0.40000001;3.2;0;0.4;8.2;0;0.2;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;6;0;5;1.6;0;0;1;1.6;0;0
1975;1;14;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0.2;0;0;0;0;0;0;0.2;0;0.2;0
1975;1;15;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.2;0.2;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1975;1;16;0;0;0;0;0;0;0.1;0.2;0;0.2;0;0;0;0;0;0;0;0.2;0;0.4;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0.4;0;0;0;1.2;0;0
1975;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;42.4;0;0;0;49;0;0
1975;1;18;0;0;0;0;0;0;4.6;0;0;0;0;0;0;0;2.6;0;0;0;0;0;0;0;0;3.2;0.2;0;0.2;0;3.2;0.2;2;0;50;41;0;3.8;0.6;21.8;0;0
1975;1;19;0;0;0;0;0;0;6.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;11;0.2;1;0;55;60;0.2;0;0;76.2;1;0
1975;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.4;0.6;0;0;5;22.8;0;0.8;0;32.6;0.2;0
1975;1;21;0;0;0;0;0;0;10.2;0.4;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;10.2;0;0;0.6;2.5;0;0;2;1.6;0;0;0;2.4;1.2;0
1975;1;22;0;0;0;0;0;0.2;11.2;0.2;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0.2;8;0.6;0;0;1.8;12.6;13;5.6;6;0;11;9.8;0.2;0;0;12.6;4.8;0
1975;1;23;0;0;0;0;0;0.2;0;0;0.1;0.2;2;0.8;3.5;0.2;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0.2;2;0;0;0;0.2;1.2;1.4;0;0.2;0
1975;1;24;0;0;0;0;0;0;8.6;0.2;0.1;0;0;0;0;0.2;0;0;0;0;0;0;0;0;1.2;1.4;0;3.1;4.2;0;12;0.2;2;0;70;3.8;0;0;0;9;2.8;0
1975;1;25;0;0;0;0;0;0;0.4;0.4;0;0.6;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;3;1.2;42.2;0.6;9.5;0;60;6.6;0;0;0;2.6;1.6;0
1975;1;26;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;2.4;0;2.2;0;0;0;10;1.6;0;0.2;0.2;0.4;0;0
1975;1;27;0;0;0;0;0;0;0.1;0;0;3.6;0.2;0;3;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0.2
1975;1;28;7;15.8;1.8;1.2;0;11.2;7.6;6.4;0.1;2.6;1.6;6.4;4.9;6.4;10.2;7;6.3;3.2;5.4;2.8;8.2;1.2;10;14.2;1.2;10.5;9.4;4.6;20;2.2;22;3.2;17;27.2;0.4;0;0.2;29;4;1.8
1975;1;29;0;0.40000001;0;0.40000001;0;0.40000001;0.1;0;0;0;0;0;5;2.6;2.6;3;3.5;2.4;1;1.4;1.4;1;2.3;3.6;0;0;1.2;0;0.2;0;0;0;0;23;0;0;0;0;0;0
1975;1;30;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.2;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0
1975;1;31;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0.2;0
1975;2;1;0;0;0;0;0;0;7.6;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1975;2;2;0;0;0;0;0;0;2;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;20.6;9.2;15.6;0;7.2;30;20.8;12;24.2;15;4.6;4;21
1975;2;3;0;0;0;0;0;0;2;0.2;0;0;0;0;0;0;0;0;0;0.4;0;0.4;0;0.4;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
1975;2;4;7.3000002;10.5;33.799999;33.799999;16.6;2;0.1;1.6;4.2;3.8;6.6;0;2.8;1.2;5.2;8;10.4;8.2;7.2;9.6;10;5.6;12.2;5.6;1.4;4.1;4.2;5.4;2;5.2;0;0;0;1.4;10;12.6;12;0;0.2;0.6
1975;2;5;0;0;14.2;2.4000001;2.5999999;2.2;1.5;0;0;2.2;9.6;0;0;0.2;8.2;5;2.3;1;14.8;2.6;27;0;4.5;7;0.6;0;0.8;11.7;5.4;4.4;0;5;5;2.2;8;10.6;3;0.6;2;0
1975;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0.2
1975;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1975;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1975;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.6;0;0.2
1975;2;11;0;0;0;0;0;0.40000001;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.4;5.6;2;0;0;0.2;0;0;0;2.6;0.2;2.2
1975;2;12;0;0;0;0;0;0;6.4;0.6;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;1.2;0;0.6;0.6;0;0;10;36.2;0;2;0.2;66.4;0;0.2
1975;2;13;0.60000002;0.80000001;0;0;0;4;11.3;8.4;14.4;13.2;22;6;14.1;13;3;1.4;1.3;1;0;0.2;0.6;0.6;3.2;8.6;4;10.1;13;3.7;25.4;15.6;10.7;8.2;55;48.8;15;9.6;22;61.8;13.6;7
1975;2;14;0;1.4;0.80000001;0;2.5999999;0.80000001;0;0;0.1;3;3;0;6.5;4.8;0.4;2;2.4;2.2;1.6;1;6.6;4.2;1.6;1.6;0.4;11.5;8.6;10.3;4.4;5.2;2;0;1;0.2;9;5.2;5.6;0.2;0;0
1975;2;15;0;0;0;0;0;0;3.6;7;3.2;0.4;1.2;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0.2;0.4;0;0.8;10;0.4;0;0;0;0.2;0.6;0.2
1975;2;16;0;0.80000001;0;0;0.40000001;0;9;1.6;0;1.2;28.6;0.4;4;10.2;9;11.5;5.6;5.4;0;3.2;0;4.2;3;7.4;7.8;12.8;9.2;31.8;10.8;17.4;2;11.8;9;2;20;21.8;24.6;0;4.2;22.2
1975;2;17;0;2.5999999;29;21.799999;63.799999;0;0;0;0;0;0;0;0;0;5;9.4;30.4;19.4;13;7.2;11.8;12;4.2;0;0.2;0;2.2;0;0;0.2;0;1.2;0;0.2;0;1.8;0;0;0.2;0.2
1975;2;18;0;4;0.60000002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;2;20;0;0;0.40000001;7.1999998;0;0;0.1;0;3.8;0;16.2;0;1.5;0;0.6;4;0;1.2;0;1.6;17;0.8;0;0;2;0;0;0;0;0;3.5;0;0;0;0;12.4;17.6;0;0.2;0
1975;2;21;3;10;29.799999;13;51.400002;0;0;0;0;0.2;0;0;9;4;6.4;2;0;2.6;6.6;0.2;22;0.4;3.7;2;0;0;0.2;0;0;0;0;0;0;0;0;2.6;1.8;0;0;0
1975;2;22;0;7;0.40000001;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;2;23;0;0;0;0;0.40000001;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;2;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;2;27;0;8;0;0;1.2;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
