yy;mm;dd;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
1975;5;2;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0.8;0;0;0;12;0;0;0;0;0;0;0;0;0;1.6;NA;0
1975;5;3;5.2;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;22.1;0;0;0;0;NA;0
1975;5;4;27.2;25.8;2.6;1;0.1;3.4;38.8;10;6.5;8.2;0.8;0.6;0.4;0;0;0;1.4;3.7;0;0;0;0;1.4;4.6;15.4;25.8;37;49;49.5;12.5;50;28.4;30.8;0;31;15.4;10;17.2;NA;7.6
1975;5;5;21.8;13;68.6;12.2;15.8;19.5;34.6;10.9;3.1;14.9;10;12.8;10.4;19;8;47;20;66.6;58.2;3.6;3.4;15.4;10.8;8.8;29;26.4;47;77;64.4;40.7;53;119.2;73;27.2;61.6;67.4;50;65.2;NA;18.6
1975;5;6;32.2;15.8;16.6;3.6;1.7;6.8;19.4;6.8;1.6;7.3;11;38;36.6;17.6;10.8;22.5;11;88.2;44.6;29.8;24.2;36.8;41.6;12;17.6;40;44;3;12.4;19.7;18;28.3;7.2;17.5;22;31.2;35;31.8;NA;11.2
1975;5;7;0.3;3.6;2.4;0.3;0;7.3;20;4.3;1.4;0;11.6;3.6;0.4;1.4;0;14;0;40.6;4.6;10.6;14.4;6.8;12.2;15.6;2.2;27;51.8;0;10.2;0;36;29.2;3.6;13.9;0.8;65.4;30;16.4;NA;0
1975;5;8;4.8;0;0.8;12;14.1;0;8.4;13.3;12;4.4;1.2;1.2;2.6;5;10.6;6.3;15;16;5;27.2;33.8;11.6;18;22;2.8;0.4;3.4;0;6.5;0;14.8;6.3;6.8;15.9;1.6;0.4;0;9.4;NA;4.6
1975;5;9;0;0;0;0.6;0.2;0;0;0;1;0;0.6;2.2;0;0;0;12;0;1.1;6;1.8;7;0.2;12.6;2.6;0.2;2.2;0;0;0;6;0;0;0;0;0;14.8;4;0;NA;0
1975;5;10;2.8;0;0;0;0;0;0;3.4;0;0;0;0.2;0;0;0;0;0;3.4;8.2;2;0.8;11.4;22.2;0.2;0;0;0;12;0;0;0;2.4;0;0;0;0;0;0.2;NA;0
1975;5;11;15.2;13.2;2.4;7.6;5.4;0;0;0;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;7;8.4;15;3.7;0;0;0;0;0;13.4;11.2;0;0;NA;17
1975;5;12;0;8.2;14.1;10.6;8.6;8.3;7.6;2.1;5.5;5.6;3.8;5.2;9.8;9.4;15.4;14.3;4.6;13.2;6.8;1.8;1.2;1.8;5;4.4;19;11.2;31.8;0;8.5;11.2;14;12.3;15.2;13.9;0;13.6;18;10.8;NA;0
1975;5;13;0;0.4;0.7;13.6;11.8;0;1.6;0;0;0;17.6;10;3.6;21;8.4;11.5;20.4;0.2;0;0.4;0.2;0;0;1.6;0.2;0;0;0;0;0.7;0;4;0;0;0;0;0;0;NA;0.4
1975;5;14;0;0;0;0;0;0;0;0;0;0;5;2;0.4;0.8;0;4.5;0;2.9;0.6;1.6;2.4;1;0.6;1;0;2;0;3;0;0;0;2.4;0;0;0;0;0;0;NA;0
1975;5;15;0;0;2.4;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0;0.2;0;14;0;0;0.2;0;11.6;0;0;2.4;0.6;0;0;0;0;2.4;0;0;0.6;NA;0
1975;5;16;0;0;0;0;0;0;0;3.5;1.1;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;3.2;0;0;9.2;8.4;0;3.4;NA;0
1975;5;17;0;0;0;0;0;0;0;2.3;7.4;0;0;0;0;0;0;0;0;1.3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1975;5;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1975;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;NA;0
1975;5;20;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.4;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0.2;NA;0
1975;5;21;13.6;0.1;0.1;0.1;0;0;0;0;0;0;4.8;0;0;0;0;0;0;5.1;0;0;0;0;0;0.2;0;0;0;0;0;0;0;2.4;0;0;0;3;0;0.6;NA;0
1975;5;22;0.1;27.9;8.1;0;0;0;0;0.5;0;0;0;0;1;0;3;0;0;0;0.6;0.8;1.4;0;10.8;0;0;0;0;3;1.2;15;4;1.8;3;0;2.2;0;0;0;NA;0
1975;5;23;54.4;0.1;17.2;0.6;3.1;13.5;9.6;17.3;32.5;20.2;0;11.4;0;0;0;0;0.4;8.1;12.8;24.2;36.2;17.6;11;10.8;0.2;5.6;26.6;23;4.2;21.2;16;3.4;6;15.9;2.6;2.4;8;16;NA;0
1975;5;24;11.2;11.8;14.4;7;25.6;3.2;12;5.3;1;3.9;0;5.4;0;0;2.2;0;0;17.8;32.8;47.6;44.2;23.6;19.8;13.2;4;17;12.8;4;10.3;2;22;13.2;10.8;7.5;4.8;1.2;12;4.3;NA;0
1975;5;25;11.8;0;0;0.8;0;0;2;0;4.5;3.7;26.4;22.6;0.8;20;37.6;15.3;4.7;0;0;0;1.4;0;0;0.4;0.4;6.6;18.4;17;0;2.4;0;9.8;5.3;0;6.8;33.2;16;3.9;NA;0
1975;5;26;18.4;9.6;0.1;4.8;4.6;0;0.4;0;0;0;0.4;8;0;5.2;0;0;0;0.1;0;0;0;0;0;0;3.6;2.6;8.2;1;10.2;0.2;0;0.4;0;0;5.8;14.6;8;0;NA;0.6
1975;5;27;0;0.2;5;0;0;0.2;3.6;5.7;7.8;6.6;3.2;8.4;11.4;3.4;10.8;0;5.3;75.2;19.8;3.8;1.4;0;3.6;6.4;0.2;4.6;0;0;0;11.6;8;16.7;9;9.5;2.8;9.8;0;20.5;NA;0
1975;5;28;0;0;0;0;0;0;0;2.8;0.9;0;0;0;0;0;0;0;0;6.8;1.8;0;1.8;4.2;1;0;0;0;0;0;0;0.2;0;0;0;0;0;0.4;0;1.7;NA;0
1975;5;29;0;0.1;0;0;0.4;0;0;0.8;0.3;0;0;0;0;0;0;0;0;0;5;0;4.4;0;3;3.2;0;0;0;3;0;1;3;2.4;0;0;0;0;0;0;NA;4
1975;5;30;0;0;0;0;0.2;0;0;0.3;0;0;0;0;0;0;0;0;3;2.7;0;0;0;0;0;0.6;7;0.4;1.8;20;0;0.2;0;0;0;0;1.2;0.4;5;0.5;NA;0
1975;5;31;0;0.4;0;0;0;0;1;5.4;3.7;0;0;0;0;0;0;0;0;0.4;0;0;0;0;2.2;19.2;0;0.2;0.2;20;0;0;0;3.2;0;8;6.4;0;4;0;NA;0
1975;6;1;8.6;2.1;3.2;0;0;6.2;5;7.5;16.5;2.8;0;0;0;0;0;5.3;0;7.3;4.8;2;9.4;5.2;36.4;20.2;0;6.6;16.6;0;4.2;4.4;0;3.9;5;0;4.6;3.8;0;4.3;NA;0.2
1975;6;2;9;13.4;5.6;1;1.6;20.6;12.6;18.6;29.8;18.6;1;0;0.2;0;0.2;22.7;3;34.4;16;0.2;90.6;9.6;34.8;31.4;0;35.6;17.6;0;16;13.2;22;29.3;26;16.8;0;4.4;0;16.3;NA;0
1975;6;3;0;0.2;8;0;0;1.2;8.4;12.6;2;3.9;0;0;0;0;0;0;0;30.2;2.8;12;9;4.2;26.2;17.6;0;0;1.4;0;2.4;2;6;4.2;2.5;4.3;0;0;0;2.2;NA;0
1975;6;4;0;9.8;0.6;0;4.4;0;0.6;6.2;1.3;0;0;0.6;7.4;0;7.6;0;0;8.9;12.4;6.8;2;8.2;3;11;0;0;0;0;0;2.8;0;2.6;0;0;0;0;0;4.5;NA;0
1975;6;5;0;0;0;0;0;0;0;0;0;0;0;0.8;0.2;0;0;13.5;0;1.7;0;0;1;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;NA;0
1975;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1975;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2
1975;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;0
1975;6;9;0;0.2;7.2;19.6;9.8;0;0;0;0;4.1;1;5.4;3.4;6.4;8.2;10;3;5.5;19.4;0;3.4;2.8;3;5.4;0;0;0;15;0;0;0.8;0;0;0;0;0;0;0;NA;0
1975;6;10;2.8;7.8;20;17.8;7.8;0.4;0.2;2.8;0;0;7.4;43.2;2.8;31;15.4;23;4;18.4;11.8;8;30.4;21;10.8;8.6;0;1;0;42;9.6;2.8;1.8;14.8;18.3;8.8;6.2;0;0;0.6;NA;0
1975;6;11;47.6;9;0;3.4;3.8;7.2;8.4;0.5;12.7;3.2;2.8;0;21;0.4;5;14.6;0;4.4;1.8;1.8;11.8;0.8;0.2;0.8;8.2;4.8;139.6;1;0.6;0.6;3;4.5;5.4;6.7;7.8;0;0;1.3;NA;40.2
1975;6;12;64.2;16.4;6.2;28.4;22.8;0;0.6;0;0.4;2.4;9.6;10.2;4.2;19.4;1.2;25;2;2.7;0.4;0.4;4.4;0;21.2;0;91;18.6;37.4;0;3.8;2.4;2;18.4;3.8;5;6;34;16;4.3;NA;21.8
1975;6;13;4;0;0;1.8;0.2;0;1.6;0;0;0.5;11.6;9.2;5.8;18.6;17.4;19.5;9.4;1.6;0.6;0;0.4;0;0;0;0.4;0.4;1.8;0;0.5;0.2;4.4;9.1;2.6;4.2;1;1.8;3;1.5;NA;0
1975;6;14;0;0.2;0;0;0.2;0.6;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0
1975;6;15;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;20;0;0;0;0;0;1;0;0;0;NA;0
1975;6;16;18;8.2;11.4;0.4;38.5;1;5;6.5;3.5;2.6;0;0;0;0;0;0;0;8.6;8.6;6.2;3.4;3.8;15.1;3.4;0;0;5;9;6.8;9.2;1.6;20.9;3.3;6.8;4.6;3.4;4;12.3;NA;0
1975;6;17;0.1;18.6;33;0;0;5;5.4;7.2;9.3;8.5;0;0;0.8;0.2;0;0;0;23;66.6;15.6;31.4;19.6;24.8;14.4;1.4;0;40.4;1;8.5;12.6;10.8;25;14.4;0;1;4.8;0;19.1;NA;0
1975;6;18;0;4.4;1;0;0.2;26.6;26.6;22.3;27.7;24.4;0.2;0.4;0;0;0;0;0;36.7;8.2;0;37.4;30.6;93.9;32.8;0;5.4;28.6;0;7.2;16.8;28.4;5.2;39.2;14.4;0;6.6;0;31.7;NA;0
1975;6;19;0;0;0;0;0;0;0.6;0.7;0;0;0;0;0;0;0;0;0;0.6;0.6;0;12.2;0.2;4.8;7.2;0;0;0;0;0;2.4;17.8;0;3.8;0;0;0;0;0.7;NA;0
1975;6;20;1.4;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.1;0;0;0;0;0;0.2;0;5;1.3;NA;0
1975;6;21;0.4;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;1.4;0.6;0.2;0;0.2;0;1.2;0;4;0;0;1.6;0.8;0.2;0;0;0;5.6;0;2;0;NA;0
1975;6;22;0.2;0;0;0;0;0;0;1.3;0;0;0;0;0;0;0;0;0;0;0;0;7.6;1.2;0;4.6;0;0;0;1;0;0;0;0;0;0;0;0;3;0;NA;0
1975;6;23;0.1;0;0;0;0;0;0;0.9;0.5;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0;5.6;0;0;0;0;0;5.6;0;0;0;0;13;0;4;0.5;NA;0
1975;6;24;0;0;0.1;1.6;0.4;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0.4;7.4;0;0;NA;0
1975;6;25;0;0.6;8.8;0.2;0;0.6;1.6;0;0;0;0;0;0;0;0;0;8;8.7;7.4;0;15.8;4.2;2;7.4;0;0.4;0;0;2.5;1.2;2;5.8;1.5;0;0;0;0;0;NA;0
1975;6;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;NA;0
1975;6;27;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.8;0;3;0;NA;0
1975;6;28;0;0.2;15;0;0;8.2;0;8.8;8.1;5.1;0;0;0;0;0;0;0;1;9.8;17.4;7.4;10;5.6;2.8;0;0;0;1;3.8;7.6;9.6;8.2;0.5;8;0;8;0;0;NA;0
1975;6;29;7.4;14.6;7.8;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;18.2;16.6;10.8;12.2;21.8;14.6;2;0;0;0;0;6.2;3;3;0;1.2;0;3;0;28;1.4;NA;0
1975;6;30;0;5.6;30;6;1.8;2.2;5.4;17.3;0;11.3;1.2;1;24.6;0.6;5.6;0;0;6.2;1.6;12.6;7.4;2.6;5.4;21.6;6.1;6.8;0;0;5.1;5.4;18.2;8.7;4.3;10;0.8;2.8;0;17;NA;4.2
1975;7;1;0;0;0;2.6;1.8;1;4.8;5.1;0;7.2;1.8;3.6;18;0;12.4;0;2;20.9;15;31.2;26;14;15.6;28.4;0;0.8;0;0;3.4;9;1;6.6;3.8;0;0;0;0;3.4;NA;0
1975;7;2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;1.6;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;1;0;NA;0
1975;7;3;0.1;0;0;0;0;0;2;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;19;0;0;0;0;0;0;0;1.4;0;0;NA;0
1975;7;4;2;1.6;1;0;0.1;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10.8;0;0;NA;1.2
1975;7;5;0;0.1;2.6;6.8;28.9;6.8;6.2;8.1;24.7;12.4;17.6;22.8;16.8;46.4;26.8;22;4.5;6;5.2;8.2;7.8;5.8;2.4;6.8;1.8;0.4;2;0;5.7;10.6;13.4;7.2;4;5;0;6.6;31;4.4;NA;0
1975;7;6;0;0.8;0;0;0.2;0;0.6;0;0;0;0;0;0;0;0.2;0;3.3;4;0.2;0;1.8;0.4;1.4;4.6;0;0;0;0;1.5;0;0.8;6.2;2.2;0;0;0;0;0.3;NA;0
1975;7;7;0;0;0;0;0;0.4;10.2;0;1.1;0.4;0;0;0;0;0;0;0;4.6;0;1.4;24.2;0;0.2;0;0;0;0;0;0;0.2;0;3.4;0;0;0;0;0;2.4;NA;0
1975;7;8;0;0;0;0;0;0;0.8;0;0;3.2;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0.4;0;1.2;0;0;0;0.8;0;0;0;0;0;0;0;1.8;NA;0
1975;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;0
1975;7;10;0;0;0;0;0;13.6;1.8;7.1;28.4;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;3.6;0;0;0;13.2;0;0;0;0.8;NA;0
1975;7;11;6;1.6;0;0;0;0;3.6;0;0;0;0;0;0;0;0;0;0;0.5;0;4.2;0;0;0;2.6;0;13.4;0;0;0;0;4.4;0;1.2;0;0;0;9;0;NA;0.1
1975;7;12;0;24.8;12.8;0;0;7;11.8;2.8;15.3;26.9;0.8;0;0.2;0;0;0;0;32;12.4;9.4;25.6;12.6;17.8;21.6;2.8;0.8;5.8;0;17.5;4.8;5.6;36.2;15;6.7;0;4.2;0;6.6;NA;0
1975;7;13;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0.2;0.8;0.6;0.4;0.8;0;0;0;0;0;0;0;0;3;0;0;0;0;0;NA;0
1975;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;NA;0
1975;7;15;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;NA;0
1975;7;16;0;0;0;0;0;2;0;16.6;12.2;19.2;0;0;0;0;0;0;0;3.5;0;0;0;0;5.4;4.4;0;0;0;20;0;0;1;0;0;0;2;0;0;17.8;NA;0
1975;7;17;0.8;0;0;0;0;0;0;4.4;0;0.5;0;0;0;0;0;0;0;1;1;0;87.2;0;40.4;11.4;0;0;0;0;0;2;0;0;0;0;0;0;0;0.2;NA;0
1975;7;18;NA;0.6;0;0;0;16.4;9.6;11.4;6.2;16.6;0;0;0;0;0;0;0;4.7;7.2;0;0.2;0;4;1.6;0;0;18.8;0;2.5;15.6;15.4;4.3;3;28.7;0;0.8;0;8.4;NA;0
1975;7;19;8.6;30.4;0;0;0;40;23.6;17.6;42.5;35.5;0;0;0;0;0;0;0;2;5.2;0;19.2;9.4;28.8;27.6;0;0.8;5;0;18;17.6;44.2;18.2;27.5;47.4;0;1;14;8.6;NA;0
1975;7;20;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;9.2;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1975;7;21;0;1.2;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1975;7;22;0;0.6;1;0;0.1;0;0;0;0;0.4;1.2;2;0.8;0.4;0;15.7;0;4.2;3.2;0.4;0.2;7.2;2.4;4.4;0;0;0;0;0.4;0;0.6;2.4;1.8;0;0;2.2;3;0;NA;0
1975;7;23;0;0;0;0;0;0;0.4;1.3;0;0;0;0;0;0;0;0;0;2;0;0.2;10;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0
1975;7;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1975;7;25;0;0.1;6.7;0;0;1.4;0;18.3;4.2;8.3;0;0;0;0;0;0;0;22.2;123.4;91;18.6;64;13.2;20.4;0;0;0;0;0.2;0.6;10;2.3;8.8;0;0;0;0;0;NA;0.1
1975;7;26;0;0;0;1.4;0.1;0;0;0.7;0;0;0.2;0.2;0;1;0;0;0;0.2;0;0;0.8;0;6.8;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1975;7;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1975;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;0
1975;7;29;26.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;0.1
1975;7;30;1.8;0.1;0;0.1;0;0;1.4;22.3;4.2;0.9;0.4;0.2;0;0;0;0;13;1;3.8;0;0;0;3.8;14;0;12.6;0;0;0;2;6.8;0;0;5;0;0;0.8;0;NA;0
1975;7;31;0;0;0;0;0;0;3.2;0;0;5.6;0;0;0;0.4;0;0;0;0.7;0;4.8;8.8;0;1.8;5.4;0;0;0;0;0.8;2.6;2.2;0.7;0;0;8.2;0;0;0.4;NA;0
1975;8;1;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;NA;0
1975;8;2;0;0.1;0.1;0;0;0;0;1.7;0;0;0;0;0;0;0;0;0;2.7;1.6;0.2;0.2;1;0.2;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0.2;NA;0
1975;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1975;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1975;8;5;0;0;0.1;0;0;0.2;0;0;0;0;0;0;0;0;1;0;0;0;5;12.6;5;1.2;0;0.2;0;0;0;0;0;0;0;5.2;4.5;0;0;0;0;0;NA;0.2
1975;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.2;0;0;1;0;0;0;0;0;0;0;0;0;7.6;0;0;7.2;0;0;0;0;0;0;NA;0.1
1975;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;1.8;0;0;4;NA;0
1975;8;8;0;1;8.8;0;0;0;0;0;0;0;0;0;0.2;0;0.8;0;0;16.5;21.6;20.8;8.2;13.6;4;4;0;0;0;5;0;8.2;0;0;0;0;1.4;0;0;4.2;NA;0
1975;8;9;1.9;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;8;0;0;0;0;0;0;5;0;18;0;NA;0.2
1975;8;10;5.4;0;0;0;0;0.8;2.8;13.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.6;0;0;0;0;5;0;4.4;8.6;5.4;0;0;7.2;0.2;6;3.4;NA;0
1975;8;11;8.8;1.5;0.4;0.1;4.6;4.8;3.4;16.4;8;7.7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.2;0;4.5;1.4;10.2;3.6;1.2;0;2.8;10.4;3;1.4;NA;0.4
1975;8;12;0.6;16.1;24.4;2.4;18.6;25.6;16.6;14.5;10;14.5;2;12.6;24.4;10.8;0.6;4;24.7;27.6;41;14;30.2;11;17;20;0.4;1.4;17.2;0;9.5;10.4;23;18.3;16.2;21;0;5;0;9.4;NA;0
1975;8;13;0;0;1.2;0.6;0;4.8;3.8;6.8;8;2.8;4;0;0.6;1.8;0;11;0;2.1;5.2;1.4;0.4;1.8;0;6.2;0;0;0.6;0;4.5;2.6;5;5.8;0.8;8.8;0;0;0;4.2;NA;0
1975;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;9;0;0;0;0;0;0;0;0;0;0;NA;0
1975;8;15;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;10.6;0;0;0;NA;0
1975;8;16;0.2;0.4;20.8;1;0;4.6;17.8;18;30;4;0;0;0;0;0;0;0;2.4;2.4;14;3.8;19;7.8;6.2;0.2;0;7.8;10;5;5.4;5.2;8.2;5.6;4;0;8.6;11;4.8;NA;0
1975;8;17;0;0;0;0;0;0;0;1.4;0;0.3;1.6;0;0;1.6;2.4;0;0;0.5;10.2;34.2;3.8;0;3.8;0;0;0;13;0;0;0;0.8;0;0;0;0;0;0;0.2;NA;0.1
1975;8;18;0;32.5;2.4;0;0.2;6;7.8;7.8;17.4;8.8;0;0.4;18.6;0;0.8;0;0;1.1;18.6;8;8.6;2.2;8.4;0.4;0;0;24.4;0;1.1;29.4;1.6;6;2.5;0;0;0;0;5;NA;0
1975;8;19;0;0.1;1.6;3.4;0;0;5.4;5.3;0;2.1;0.4;4.2;1.4;18.4;4;0;3;16;6.2;5.2;4;2.8;4.8;11.4;0;0.6;0;0;26.8;16.6;0.8;10.2;18.2;7.9;0;0;0;22.2;NA;0
1975;8;20;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;2;0.2;0;0;0;0;0;0;6;4.2;0;0;0;0;0;0;0;0;0;NA;0
1975;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;13;0;3;0;NA;0
1975;8;22;0.6;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;6.2;10;0;NA;0.2
1975;8;23;7.2;12.8;11.2;0.2;0.1;20.4;5.4;2.2;10.1;4.4;0;0;0;0;0;0;0;2.5;7;0;0;0;5.2;0.2;2;13.4;0;3;2.7;0.4;8;2.2;15;2.2;3.6;11;3;2.4;NA;12.8
1975;8;24;19.2;17.8;45.4;6;5.8;23.4;37.2;11.4;10.1;10.3;16.8;29.2;20.2;4.4;37.8;18;4;48;35.4;6.8;0;8;3.6;1.4;15.4;73;38.4;0;68;34.2;63.4;88.7;40.2;25;5.6;5;0;37;NA;9.4
1975;8;25;0.4;0.4;0.8;18.4;29.4;6.8;23.6;6.8;1.4;14.2;95.6;11.4;30;25.2;6.8;40.1;55;18;9;2.6;6;3.2;8.6;42.8;2.8;34.4;1.6;0;35;15.6;20.4;68.2;25.4;6.9;0;0.6;0;19.8;NA;0.2
1975;8;26;0;0.1;0.2;6.6;75.6;0;0.6;0;0;0.2;24.4;21;3.2;18.4;25.8;10;73;2.1;0.2;1.2;0.8;0.6;1.2;3.4;0.2;1.2;0;0;0;0.8;0;0;0;0;0;0;0;0.6;NA;0
1975;8;27;0;0;0;0.1;0;0;2.6;0;0;0;5.2;1.6;0;2;0;4;22;0.3;0;0;0;0.2;0;0;0;0;0;12;0;0;0.4;0;0;0;0.6;0;0;0;NA;0
1975;8;28;4.4;0.2;0;0.2;0;0;0;0;0;0;17;2.2;3;5;0.2;20.2;23.4;0.2;0.2;4;0;0.4;0;0;12.4;7.6;0.4;0;0;0;0;0;0;0;0.8;0;0;0;NA;6.2
1975;8;29;7.1;0.3;0.4;5.4;2.7;0;1.6;0;0;0;5.2;0.4;0.6;1.2;0.8;6;4.8;1;0.2;4.6;0.6;1.4;5.4;3.2;2;3;4.4;0;6;0;0;3.8;0;0;5.8;5.2;0;0.2;NA;1
1975;8;30;0.2;3.1;5.4;0.5;0.2;3.8;5.2;4.6;7.6;10.4;2.2;0.4;0;3.2;34;1.5;1;6.9;0.2;1.4;1.6;0;1.2;0.6;2;3.6;2.8;2;14.5;19;6;0;5.8;1.2;0;0.4;0;9.8;NA;0
